label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

18T1|\N|\N|\N|\N|5|5|5|0
18T2|\N|\N|\N|\N|9|9|9|0
18T3|\N|\N|\N|\N|5|5|5|0
18T4|\N|\N|\N|\N|5|8|8|1
18T5|\N|\N|\N|\N|3|4|4|1
18T6|\N|\N|\N|\N|11|11|11|0
18T7|\N|\N|\N|\N|4|4|4|0
18T8|\N|\N|\N|\N|6|6|6|0
18T9|\N|\N|\N|\N|8|8|8|0
18T10|\N|\N|\N|\N|4|4|4|0
18T11|\N|\N|\N|\N|8|8|8|0
18T12|\N|\N|\N|\N|11|17|17|1
18T13|\N|\N|\N|\N|7|9|9|1
18T14|\N|\N|\N|\N|11|11|11|0
18T15|\N|\N|\N|\N|11|11|11|0
18T16|\N|\N|\N|\N|8|8|8|0
18T17|\N|\N|\N|\N|14|14|14|0
18T18|\N|\N|\N|\N|6|8|8|1
18T19|\N|\N|\N|\N|7|9|9|1
18T20|\N|\N|\N|\N|6|7|7|1
18T21|\N|\N|\N|\N|6|7|7|1
18T22|\N|\N|\N|\N|6|7|7|1
18T23|\N|\N|\N|\N|11|17|17|1
18T24|\N|\N|\N|\N|7|9|9|1
18T25|\N|\N|\N|\N|13|13|13|0
18T26|\N|\N|\N|\N|9|9|9|0
18T27|\N|\N|\N|\N|9|9|9|0
18T28|\N|\N|\N|\N|4|4|4|0
18T29|\N|\N|\N|\N|17|17|17|0
18T30|\N|\N|\N|\N|9|9|9|0
18T31|\N|\N|\N|\N|8|8|8|0
18T32|\N|\N|\N|\N|8|8|8|0
18T33|\N|\N|\N|\N|9|9|9|0
18T34|\N|\N|\N|\N|8|8|8|0
18T35|\N|\N|\N|\N|5|5|5|0
18T36|\N|\N|\N|\N|8|8|8|0
18T37|\N|\N|\N|\N|8|11|11|1
18T38|\N|\N|\N|\N|6|7|7|1
18T39|\N|\N|\N|\N|6|7|7|1
18T40|\N|\N|\N|\N|8|11|11|1
18T41|\N|\N|\N|\N|13|15|15|1
18T42|\N|\N|\N|\N|13|15|15|1
18T43|\N|\N|\N|\N|17|17|17|0
18T44|\N|\N|\N|\N|9|9|9|0
18T45|\N|\N|\N|\N|13|17|17|1
18T46|\N|\N|\N|\N|17|17|17|0
18T47|\N|\N|\N|\N|10|10|10|0
18T48|\N|\N|\N|\N|10|10|10|0
18T49|\N|\N|\N|\N|7|7|7|0
18T50|\N|\N|\N|\N|11|14|14|1
18T51|\N|\N|\N|\N|10|10|10|0
18T52|\N|\N|\N|\N|15|19|19|1
18T53|\N|\N|\N|\N|13|14|14|1
18T54|\N|\N|\N|\N|8|11|8|2
18T55|\N|\N|\N|\N|10|10|10|0
18T56|\N|\N|\N|\N|10|10|10|0
18T57|\N|\N|\N|\N|10|10|10|0
18T58|\N|\N|\N|\N|17|26|26|1
18T59|\N|\N|\N|\N|9|9|9|0
18T60|\N|\N|\N|\N|17|17|17|0
18T61|\N|\N|\N|\N|19|19|19|0
18T62|\N|\N|\N|\N|9|9|9|0
18T63|\N|\N|\N|\N|17|17|17|0
18T64|\N|\N|\N|\N|11|11|11|0
18T65|\N|\N|\N|\N|14|14|14|0
18T66|\N|\N|\N|\N|17|23|23|1
18T67|\N|\N|\N|\N|13|15|15|1
18T68|\N|\N|\N|\N|7|7|7|0
18T69|\N|\N|\N|\N|14|14|14|0
18T70|\N|\N|\N|\N|14|14|14|0
18T71|\N|\N|\N|\N|7|7|7|0
18T72|\N|\N|\N|\N|14|14|14|0
18T73|\N|\N|\N|\N|7|7|7|0
18T74|\N|\N|\N|\N|13|18|18|1
18T75|\N|\N|\N|\N|17|17|17|0
18T76|\N|\N|\N|\N|16|18|18|1
18T77|\N|\N|\N|\N|17|17|17|0
18T78|\N|\N|\N|\N|16|18|18|1
18T79|\N|\N|\N|\N|29|44|44|1
18T80|\N|\N|\N|\N|10|17|\N|\N
18T81|\N|\N|\N|\N|16|18|18|1
18T82|\N|\N|\N|\N|10|12|12|1
18T83|\N|\N|\N|\N|16|18|18|1
18T84|\N|\N|\N|\N|17|17|17|0
18T85|\N|\N|\N|\N|9|13|13|1
18T86|\N|\N|\N|\N|12|12|12|0
18T87|\N|\N|\N|\N|11|17|17|1
18T88|\N|\N|\N|\N|10|15|15|1
18T89|\N|\N|\N|\N|17|29|29|1
18T90|\N|\N|\N|\N|7|7|7|0
18T91|\N|\N|\N|\N|21|21|21|0
18T92|\N|\N|\N|\N|21|21|21|0
18T93|\N|\N|\N|\N|17|17|17|0
18T94|\N|\N|\N|\N|21|21|21|0
18T95|\N|\N|\N|\N|14|14|14|0
18T96|\N|\N|\N|\N|26|26|26|0
18T97|\N|\N|\N|\N|12|13|13|1
18T98|\N|\N|\N|\N|12|13|13|1
18T99|\N|\N|\N|\N|12|13|13|1
18T100|\N|\N|\N|\N|12|16|16|1
18T101|\N|\N|\N|\N|12|13|13|1
18T102|\N|\N|\N|\N|12|16|16|1
18T103|\N|\N|\N|\N|14|17|17|1
18T104|\N|\N|\N|\N|13|14|14|1
18T105|\N|\N|\N|\N|11|11|11|0
18T106|\N|\N|\N|\N|14|17|17|1
18T107|\N|\N|\N|\N|13|15|15|1
18T108|\N|\N|\N|\N|13|15|15|1
18T109|\N|\N|\N|\N|19|19|19|0
18T110|\N|\N|\N|\N|15|15|15|0
18T111|\N|\N|\N|\N|29|29|29|0
18T112|\N|\N|\N|\N|9|9|9|0
18T113|\N|\N|\N|\N|9|9|9|0
18T114|\N|\N|\N|\N|14|14|14|0
18T115|\N|\N|\N|\N|14|14|14|0
18T116|\N|\N|\N|\N|13|15|15|1
18T117|\N|\N|\N|\N|13|15|15|1
18T118|\N|\N|\N|\N|21|21|21|0
18T119|\N|\N|\N|\N|25|25|25|0
18T120|\N|\N|\N|\N|28|32|32|1
18T121|\N|\N|\N|\N|20|23|23|1
18T122|\N|\N|\N|\N|20|26|26|1
18T123|\N|\N|\N|\N|19|29|19|2
18T124|\N|\N|\N|\N|20|23|23|1
18T125|\N|\N|\N|\N|19|27|27|1
18T126|\N|\N|\N|\N|21|21|21|0
18T127|\N|\N|\N|\N|22|22|22|0
18T128|\N|\N|\N|\N|22|22|22|0
18T129|\N|\N|\N|\N|16|21|21|1
18T130|\N|\N|\N|\N|10|10|10|0
18T131|\N|\N|\N|\N|13|17|13|2
18T132|\N|\N|\N|\N|14|17|17|1
18T133|\N|\N|\N|\N|20|29|29|1
18T134|\N|\N|\N|\N|21|31|31|1
18T135|\N|\N|\N|\N|23|29|29|1
18T136|\N|\N|\N|\N|16|21|21|1
18T137|\N|\N|\N|\N|16|21|21|1
18T138|\N|\N|\N|\N|35|53|53|1
18T139|\N|\N|\N|\N|20|29|29|1
18T140|\N|\N|\N|\N|17|23|23|1
18T141|\N|\N|\N|\N|8|8|8|0
18T142|\N|\N|\N|\N|8|8|8|0
18T143|\N|\N|\N|\N|8|8|8|0
18T144|\N|\N|\N|\N|13|13|13|0
18T145|\N|\N|\N|\N|11|11|11|0
18T146|\N|\N|\N|\N|10|11|11|1
18T147|\N|\N|\N|\N|25|27|27|1
18T148|\N|\N|\N|\N|25|33|33|1
18T149|\N|\N|\N|\N|25|27|27|1
18T150|\N|\N|\N|\N|26|26|26|0
18T151|\N|\N|\N|\N|13|13|13|0
18T152|\N|\N|\N|\N|19|19|19|0
18T153|\N|\N|\N|\N|19|19|19|0
18T154|\N|\N|\N|\N|19|19|19|0
18T155|\N|\N|\N|\N|19|19|19|0
18T156|\N|\N|\N|\N|27|31|31|1
18T157|\N|\N|\N|\N|9|9|9|0
18T158|\N|\N|\N|\N|22|44|44|1
18T159|\N|\N|\N|\N|16|24|24|1
18T160|\N|\N|\N|\N|22|27|27|1
18T161|\N|\N|\N|\N|22|27|27|1
18T162|\N|\N|\N|\N|22|30|30|1
18T163|\N|\N|\N|\N|26|26|26|0
18T164|\N|\N|\N|\N|22|27|27|1
18T165|\N|\N|\N|\N|23|32|32|1
18T166|\N|\N|\N|\N|17|26|26|1
18T167|\N|\N|\N|\N|23|32|32|1
18T168|\N|\N|\N|\N|23|32|32|1
18T169|\N|\N|\N|\N|23|32|32|1
18T170|\N|\N|\N|\N|12|16|16|1
18T171|\N|\N|\N|\N|23|32|32|1
18T172|\N|\N|\N|\N|19|24|24|1
18T173|\N|\N|\N|\N|14|20|20|1
18T174|\N|\N|\N|\N|16|18|18|1
18T175|\N|\N|\N|\N|19|19|19|0
18T176|\N|\N|\N|\N|29|29|29|0
18T177|\N|\N|\N|\N|9|9|9|0
18T178|\N|\N|\N|\N|16|16|16|0
18T179|\N|\N|\N|\N|15|15|15|0
18T180|\N|\N|\N|\N|15|15|15|0
18T181|\N|\N|\N|\N|24|24|24|0
18T182|\N|\N|\N|\N|10|10|10|0
18T183|\N|\N|\N|\N|27|31|31|1
18T184|\N|\N|\N|\N|10|10|10|0
18T185|\N|\N|\N|\N|15|15|15|0
18T186|\N|\N|\N|\N|24|24|24|0
18T187|\N|\N|\N|\N|24|24|24|0
18T188|\N|\N|\N|\N|45|45|45|0
18T189|\N|\N|\N|\N|32|44|44|1
18T190|\N|\N|\N|\N|21|21|21|0
18T191|\N|\N|\N|\N|32|32|32|0
18T192|\N|\N|\N|\N|21|21|21|0
18T193|\N|\N|\N|\N|41|44|44|1
18T194|\N|\N|\N|\N|33|43|43|1
18T195|\N|\N|\N|\N|25|32|32|1
18T196|\N|\N|\N|\N|13|13|13|0
18T197|\N|\N|\N|\N|13|13|13|0
18T198|\N|\N|\N|\N|13|13|13|0
18T199|\N|\N|\N|\N|17|17|17|0
18T200|\N|\N|\N|\N|24|40|40|1
18T201|\N|\N|\N|\N|17|17|17|0
18T202|\N|\N|\N|\N|13|13|13|0
18T203|\N|\N|\N|\N|27|27|27|0
18T204|\N|\N|\N|\N|13|13|13|0
18T205|\N|\N|\N|\N|17|17|17|0
18T206|\N|\N|\N|\N|13|13|13|0
18T207|\N|\N|\N|\N|13|13|13|0
18T208|\N|\N|\N|\N|27|27|27|0
18T209|\N|\N|\N|\N|24|40|40|1
18T210|\N|\N|\N|\N|24|32|32|1
18T211|\N|\N|\N|\N|14|14|14|0
18T212|\N|\N|\N|\N|14|14|14|0
18T213|\N|\N|\N|\N|26|26|26|0
18T214|\N|\N|\N|\N|26|26|26|0
18T215|\N|\N|\N|\N|19|23|23|1
18T216|\N|\N|\N|\N|26|26|26|0
18T217|\N|\N|\N|\N|12|12|12|0
18T218|\N|\N|\N|\N|12|12|12|0
18T219|\N|\N|\N|\N|12|12|12|0
18T220|\N|\N|\N|\N|12|12|12|0
18T221|\N|\N|\N|\N|12|12|12|0
18T222|\N|\N|\N|\N|12|12|12|0
18T223|\N|\N|\N|\N|12|12|12|0
18T224|\N|\N|\N|\N|12|12|12|0
18T225|\N|\N|\N|\N|22|33|33|1
18T226|\N|\N|\N|\N|22|33|33|1
18T227|\N|\N|\N|\N|20|20|20|0
18T228|\N|\N|\N|\N|39|39|39|0
18T229|\N|\N|\N|\N|19|19|19|0
18T230|\N|\N|\N|\N|26|32|32|1
18T231|\N|\N|\N|\N|15|15|15|0
18T232|\N|\N|\N|\N|26|29|29|1
18T233|\N|\N|\N|\N|26|53|53|1
18T234|\N|\N|\N|\N|26|32|32|1
18T235|\N|\N|\N|\N|15|22|22|1
18T236|\N|\N|\N|\N|26|29|29|1
18T237|\N|\N|\N|\N|33|43|43|1
18T238|\N|\N|\N|\N|29|41|41|1
18T239|\N|\N|\N|\N|26|29|29|1
18T240|\N|\N|\N|\N|15|15|15|0
18T241|\N|\N|\N|\N|38|38|38|0
18T242|\N|\N|\N|\N|21|21|21|0
18T243|\N|\N|\N|\N|15|15|15|0
18T244|\N|\N|\N|\N|29|35|35|1
18T245|\N|\N|\N|\N|17|20|20|1
18T246|\N|\N|\N|\N|11|11|11|0
18T247|\N|\N|\N|\N|12|15|12|2
18T248|\N|\N|\N|\N|28|35|35|1
18T249|\N|\N|\N|\N|21|28|28|1
18T250|\N|\N|\N|\N|29|35|35|1
18T251|\N|\N|\N|\N|14|17|14|2
18T252|\N|\N|\N|\N|23|31|31|1
18T253|\N|\N|\N|\N|20|25|25|1
18T254|\N|\N|\N|\N|28|35|35|1
18T255|\N|\N|\N|\N|29|38|38|1
18T256|\N|\N|\N|\N|28|35|35|1
18T257|\N|\N|\N|\N|32|47|47|1
18T258|\N|\N|\N|\N|14|17|14|2
18T259|\N|\N|\N|\N|11|11|11|0
18T260|\N|\N|\N|\N|9|9|9|0
18T261|\N|\N|\N|\N|11|11|11|0
18T262|\N|\N|\N|\N|9|9|9|0
18T263|\N|\N|\N|\N|33|33|33|0
18T264|\N|\N|\N|\N|19|19|19|0
18T265|\N|\N|\N|\N|21|21|21|0
18T266|\N|\N|\N|\N|49|49|49|0
18T267|\N|\N|\N|\N|31|31|31|0
18T268|\N|\N|\N|\N|19|19|19|0
18T269|\N|\N|\N|\N|17|17|17|0
18T270|\N|\N|\N|\N|17|17|17|0
18T271|\N|\N|\N|\N|19|19|19|0
18T272|\N|\N|\N|\N|19|19|19|0
18T273|\N|\N|\N|\N|19|19|19|0
18T274|\N|\N|\N|\N|19|19|19|0
18T275|\N|\N|\N|\N|19|19|19|0
18T276|\N|\N|\N|\N|23|23|23|0
18T277|\N|\N|\N|\N|17|17|17|0
18T278|\N|\N|\N|\N|17|17|17|0
18T279|\N|\N|\N|\N|23|23|23|0
18T280|\N|\N|\N|\N|9|9|9|0
18T281|\N|\N|\N|\N|15|15|15|0
18T282|\N|\N|\N|\N|49|81|81|1
18T283|\N|\N|\N|\N|27|27|27|0
18T284|\N|\N|\N|\N|55|55|55|0
18T285|\N|\N|\N|\N|27|27|27|0
18T286|\N|\N|\N|\N|27|27|27|0
18T287|\N|\N|\N|\N|35|35|35|0
18T288|\N|\N|\N|\N|14|14|14|0
18T289|\N|\N|\N|\N|44|53|53|1
18T290|\N|\N|\N|\N|22|22|22|0
18T291|\N|\N|\N|\N|22|22|22|0
18T292|\N|\N|\N|\N|35|35|35|0
18T293|\N|\N|\N|\N|17|17|17|0
18T294|\N|\N|\N|\N|22|22|22|0
18T295|\N|\N|\N|\N|28|28|28|0
18T296|\N|\N|\N|\N|32|32|32|0
18T297|\N|\N|\N|\N|14|14|14|0
18T298|\N|\N|\N|\N|22|22|22|0
18T299|\N|\N|\N|\N|34|48|48|1
18T300|\N|\N|\N|\N|21|21|21|0
18T301|\N|\N|\N|\N|25|25|25|0
18T302|\N|\N|\N|\N|16|16|16|0
18T303|\N|\N|\N|\N|21|21|21|0
18T304|\N|\N|\N|\N|22|22|22|0
18T305|\N|\N|\N|\N|25|25|25|0
18T306|\N|\N|\N|\N|10|10|10|0
18T307|\N|\N|\N|\N|16|16|16|0
18T308|\N|\N|\N|\N|45|67|67|1
18T309|\N|\N|\N|\N|10|10|10|0
18T310|\N|\N|\N|\N|34|48|48|1
18T311|\N|\N|\N|\N|21|21|21|0
18T312|\N|\N|\N|\N|21|21|21|0
18T313|\N|\N|\N|\N|25|25|25|0
18T314|\N|\N|\N|\N|21|21|21|0
18T315|\N|\N|\N|\N|21|21|21|0
18T316|\N|\N|\N|\N|34|48|48|1
18T317|\N|\N|\N|\N|34|48|48|1
18T318|\N|\N|\N|\N|16|16|16|0
18T319|\N|\N|\N|\N|21|21|21|0
18T320|\N|\N|\N|\N|21|21|21|0
18T321|\N|\N|\N|\N|25|25|25|0
18T322|\N|\N|\N|\N|22|22|22|0
18T323|\N|\N|\N|\N|40|54|54|1
18T324|\N|\N|\N|\N|41|65|65|1
18T325|\N|\N|\N|\N|37|57|57|1
18T326|\N|\N|\N|\N|28|39|39|1
18T327|\N|\N|\N|\N|37|57|57|1
18T328|\N|\N|\N|\N|41|65|65|1
18T329|\N|\N|\N|\N|49|57|57|1
18T330|\N|\N|\N|\N|28|39|39|1
18T331|\N|\N|\N|\N|28|39|39|1
18T332|\N|\N|\N|\N|49|57|57|1
18T333|\N|\N|\N|\N|44|74|74|1
18T334|\N|\N|\N|\N|14|14|14|0
18T335|\N|\N|\N|\N|9|9|9|0
18T336|\N|\N|\N|\N|30|30|30|0
18T337|\N|\N|\N|\N|24|24|24|0
18T338|\N|\N|\N|\N|23|26|26|1
18T339|\N|\N|\N|\N|23|23|23|0
18T340|\N|\N|\N|\N|23|23|23|0
18T341|\N|\N|\N|\N|50|65|65|1
18T342|\N|\N|\N|\N|41|41|41|0
18T343|\N|\N|\N|\N|41|41|41|0
18T344|\N|\N|\N|\N|20|20|20|0
18T345|\N|\N|\N|\N|20|20|20|0
18T346|\N|\N|\N|\N|25|25|25|0
18T347|\N|\N|\N|\N|26|26|26|0
18T348|\N|\N|\N|\N|23|29|29|1
18T349|\N|\N|\N|\N|29|29|29|0
18T350|\N|\N|\N|\N|25|25|25|0
18T351|\N|\N|\N|\N|23|23|23|0
18T352|\N|\N|\N|\N|19|19|19|0
18T353|\N|\N|\N|\N|19|21|21|1
18T354|\N|\N|\N|\N|23|23|23|0
18T355|\N|\N|\N|\N|25|25|25|0
18T356|\N|\N|\N|\N|23|23|23|0
18T357|\N|\N|\N|\N|23|23|23|0
18T358|\N|\N|\N|\N|19|26|26|1
18T359|\N|\N|\N|\N|25|38|38|1
18T360|\N|\N|\N|\N|22|29|29|1
18T361|\N|\N|\N|\N|18|21|21|1
18T362|\N|\N|\N|\N|21|21|21|0
