label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

44T1|\N|\N|\N|\N|\N|\N|\N|\N
44T2|\N|\N|\N|\N|\N|\N|\N|\N
44T3|\N|\N|\N|\N|\N|\N|\N|\N
44T4|\N|\N|\N|\N|\N|\N|\N|\N
44T5|\N|\N|\N|\N|\N|\N|\N|\N
44T6|\N|\N|\N|\N|\N|\N|\N|\N
44T7|\N|\N|\N|\N|\N|\N|\N|\N
44T8|\N|\N|\N|\N|\N|\N|\N|\N
44T9|\N|\N|\N|\N|\N|\N|\N|\N
44T10|\N|\N|\N|\N|\N|\N|\N|\N
44T11|\N|\N|\N|\N|\N|\N|\N|\N
44T12|\N|\N|\N|\N|\N|\N|\N|\N
44T13|\N|\N|\N|\N|\N|\N|\N|\N
44T14|\N|\N|\N|\N|\N|\N|\N|\N
44T15|\N|\N|\N|\N|\N|\N|\N|\N
44T16|\N|\N|\N|\N|\N|\N|\N|\N
44T17|\N|\N|\N|\N|\N|\N|\N|\N
44T18|\N|\N|\N|\N|\N|\N|\N|\N
44T19|\N|\N|\N|\N|\N|\N|\N|\N
44T20|\N|\N|\N|\N|\N|\N|\N|\N
44T21|\N|\N|\N|\N|\N|\N|\N|\N
44T22|\N|\N|\N|\N|\N|\N|\N|\N
44T23|\N|\N|\N|\N|\N|\N|\N|\N
44T24|\N|\N|\N|\N|\N|\N|\N|\N
44T25|\N|\N|\N|\N|\N|\N|\N|\N
44T26|\N|\N|\N|\N|\N|\N|\N|\N
44T27|\N|\N|\N|\N|\N|\N|\N|\N
44T28|\N|\N|\N|\N|\N|\N|\N|\N
44T29|\N|\N|\N|\N|\N|\N|\N|\N
44T30|\N|\N|\N|\N|\N|\N|\N|\N
44T31|\N|\N|\N|\N|\N|\N|\N|\N
44T32|\N|\N|\N|\N|\N|\N|\N|\N
44T33|\N|\N|\N|\N|\N|\N|\N|\N
44T34|\N|\N|\N|\N|\N|\N|\N|\N
44T35|\N|\N|\N|\N|\N|\N|\N|\N
44T36|\N|\N|\N|\N|\N|\N|\N|\N
44T37|\N|\N|\N|\N|\N|\N|\N|\N
44T38|\N|\N|\N|\N|\N|\N|\N|\N
44T39|\N|\N|\N|\N|\N|\N|\N|\N
44T40|\N|\N|\N|\N|\N|\N|\N|\N
44T41|\N|\N|\N|\N|\N|\N|\N|\N
44T42|\N|\N|\N|\N|\N|\N|\N|\N
44T43|\N|\N|\N|\N|\N|\N|\N|\N
44T44|\N|\N|\N|\N|\N|\N|\N|\N
44T45|\N|\N|\N|\N|\N|\N|\N|\N
44T46|\N|\N|\N|\N|\N|\N|\N|\N
44T47|\N|\N|\N|\N|\N|\N|\N|\N
44T48|\N|\N|\N|\N|\N|\N|\N|\N
44T49|\N|\N|\N|\N|\N|\N|\N|\N
44T50|\N|\N|\N|\N|\N|\N|\N|\N
44T51|\N|\N|\N|\N|\N|\N|\N|\N
44T52|\N|\N|\N|\N|\N|\N|\N|\N
44T53|\N|\N|\N|\N|\N|\N|\N|\N
44T54|\N|\N|\N|\N|\N|\N|\N|\N
44T55|\N|\N|\N|\N|\N|\N|\N|\N
44T56|\N|\N|\N|\N|\N|\N|\N|\N
44T57|\N|\N|\N|\N|\N|\N|\N|\N
44T58|\N|\N|\N|\N|\N|\N|\N|\N
44T59|\N|\N|\N|\N|\N|\N|\N|\N
44T60|\N|\N|\N|\N|\N|\N|\N|\N
44T61|\N|\N|\N|\N|\N|\N|\N|\N
44T62|\N|\N|\N|\N|\N|\N|\N|\N
44T63|\N|\N|\N|\N|\N|\N|\N|\N
44T64|\N|\N|\N|\N|\N|\N|\N|\N
44T65|\N|\N|\N|\N|\N|\N|\N|\N
44T66|\N|\N|\N|\N|\N|\N|\N|\N
44T67|\N|\N|\N|\N|\N|\N|\N|\N
44T68|\N|\N|\N|\N|\N|\N|\N|\N
44T69|\N|\N|\N|\N|\N|\N|\N|\N
44T70|\N|\N|\N|\N|\N|\N|\N|\N
44T71|\N|\N|\N|\N|\N|\N|\N|\N
44T72|\N|\N|\N|\N|\N|\N|\N|\N
44T73|\N|\N|\N|\N|\N|\N|\N|\N
44T74|\N|\N|\N|\N|\N|\N|\N|\N
44T75|\N|\N|\N|\N|\N|\N|\N|\N
44T76|\N|\N|\N|\N|\N|\N|\N|\N
44T77|\N|\N|\N|\N|\N|\N|\N|\N
44T78|\N|\N|\N|\N|\N|\N|\N|\N
44T79|\N|\N|\N|\N|\N|\N|\N|\N
44T80|\N|\N|\N|\N|\N|\N|\N|\N
44T81|\N|\N|\N|\N|\N|\N|\N|\N
44T82|\N|\N|\N|\N|\N|\N|\N|\N
44T83|\N|\N|\N|\N|\N|\N|\N|\N
44T84|\N|\N|\N|\N|\N|\N|\N|\N
44T85|\N|\N|\N|\N|\N|\N|\N|\N
44T86|\N|\N|\N|\N|\N|\N|\N|\N
44T87|\N|\N|\N|\N|\N|\N|\N|\N
44T88|\N|\N|\N|\N|\N|\N|\N|\N
44T89|\N|\N|\N|\N|\N|\N|\N|\N
44T90|\N|\N|\N|\N|\N|\N|\N|\N
44T91|\N|\N|\N|\N|\N|\N|\N|\N
44T92|\N|\N|\N|\N|\N|\N|\N|\N
44T93|\N|\N|\N|\N|\N|\N|\N|\N
44T94|\N|\N|\N|\N|\N|\N|\N|\N
44T95|\N|\N|\N|\N|\N|\N|\N|\N
44T96|\N|\N|\N|\N|\N|\N|\N|\N
44T97|\N|\N|\N|\N|\N|\N|\N|\N
44T98|\N|\N|\N|\N|\N|\N|\N|\N
44T99|\N|\N|\N|\N|\N|\N|\N|\N
44T100|\N|\N|\N|\N|\N|\N|\N|\N
44T101|\N|\N|\N|\N|\N|\N|\N|\N
44T102|\N|\N|\N|\N|\N|\N|\N|\N
44T103|\N|\N|\N|\N|\N|\N|\N|\N
44T104|\N|\N|\N|\N|\N|\N|\N|\N
44T105|\N|\N|\N|\N|\N|\N|\N|\N
44T106|\N|\N|\N|\N|\N|\N|\N|\N
44T107|\N|\N|\N|\N|\N|\N|\N|\N
44T108|\N|\N|\N|\N|\N|\N|\N|\N
44T109|\N|\N|\N|\N|\N|\N|\N|\N
44T110|\N|\N|\N|\N|\N|\N|\N|\N
44T111|\N|\N|\N|\N|\N|\N|\N|\N
44T112|\N|\N|\N|\N|\N|\N|\N|\N
44T113|\N|\N|\N|\N|\N|\N|\N|\N
44T114|\N|\N|\N|\N|\N|\N|\N|\N
44T115|\N|\N|\N|\N|\N|\N|\N|\N
44T116|\N|\N|\N|\N|\N|\N|\N|\N
44T117|\N|\N|\N|\N|\N|\N|\N|\N
44T118|\N|\N|\N|\N|\N|\N|\N|\N
44T119|\N|\N|\N|\N|\N|\N|\N|\N
44T120|\N|\N|\N|\N|\N|\N|\N|\N
44T121|\N|\N|\N|\N|\N|\N|\N|\N
44T122|\N|\N|\N|\N|\N|\N|\N|\N
44T123|\N|\N|\N|\N|\N|\N|\N|\N
44T124|\N|\N|\N|\N|\N|\N|\N|\N
44T125|\N|\N|\N|\N|\N|\N|\N|\N
44T126|\N|\N|\N|\N|\N|\N|\N|\N
44T127|\N|\N|\N|\N|\N|\N|\N|\N
44T128|\N|\N|\N|\N|\N|\N|\N|\N
44T129|\N|\N|\N|\N|\N|\N|\N|\N
44T130|\N|\N|\N|\N|\N|\N|\N|\N
44T131|\N|\N|\N|\N|\N|\N|\N|\N
44T132|\N|\N|\N|\N|\N|\N|\N|\N
44T133|\N|\N|\N|\N|\N|\N|\N|\N
44T134|\N|\N|\N|\N|\N|\N|\N|\N
44T135|\N|\N|\N|\N|\N|\N|\N|\N
44T136|\N|\N|\N|\N|\N|\N|\N|\N
44T137|\N|\N|\N|\N|\N|\N|\N|\N
44T138|\N|\N|\N|\N|\N|\N|\N|\N
44T139|\N|\N|\N|\N|\N|\N|\N|\N
44T140|\N|\N|\N|\N|\N|\N|\N|\N
44T141|\N|\N|\N|\N|\N|\N|\N|\N
44T142|\N|\N|\N|\N|\N|\N|\N|\N
44T143|\N|\N|\N|\N|\N|\N|\N|\N
44T144|\N|\N|\N|\N|\N|\N|\N|\N
44T145|\N|\N|\N|\N|\N|\N|\N|\N
44T146|\N|\N|\N|\N|\N|\N|\N|\N
44T147|\N|\N|\N|\N|\N|\N|\N|\N
44T148|\N|\N|\N|\N|\N|\N|\N|\N
44T149|\N|\N|\N|\N|\N|\N|\N|\N
44T150|\N|\N|\N|\N|\N|\N|\N|\N
44T151|\N|\N|\N|\N|\N|\N|\N|\N
44T152|\N|\N|\N|\N|\N|\N|\N|\N
44T153|\N|\N|\N|\N|\N|\N|\N|\N
44T154|\N|\N|\N|\N|\N|\N|\N|\N
44T155|\N|\N|\N|\N|\N|\N|\N|\N
44T156|\N|\N|\N|\N|\N|\N|\N|\N
44T157|\N|\N|\N|\N|\N|\N|\N|\N
44T158|\N|\N|\N|\N|\N|\N|\N|\N
44T159|\N|\N|\N|\N|\N|\N|\N|\N
44T160|\N|\N|\N|\N|\N|\N|\N|\N
44T161|\N|\N|\N|\N|\N|\N|\N|\N
44T162|\N|\N|\N|\N|\N|\N|\N|\N
44T163|\N|\N|\N|\N|\N|\N|\N|\N
44T164|\N|\N|\N|\N|\N|\N|\N|\N
44T165|\N|\N|\N|\N|\N|\N|\N|\N
44T166|\N|\N|\N|\N|\N|\N|\N|\N
44T167|\N|\N|\N|\N|\N|\N|\N|\N
44T168|\N|\N|\N|\N|\N|\N|\N|\N
44T169|\N|\N|\N|\N|\N|\N|\N|\N
44T170|\N|\N|\N|\N|\N|\N|\N|\N
44T171|\N|\N|\N|\N|\N|\N|\N|\N
44T172|\N|\N|\N|\N|\N|\N|\N|\N
44T173|\N|\N|\N|\N|\N|\N|\N|\N
44T174|\N|\N|\N|\N|\N|\N|\N|\N
44T175|\N|\N|\N|\N|\N|\N|\N|\N
44T176|\N|\N|\N|\N|\N|\N|\N|\N
44T177|\N|\N|\N|\N|\N|\N|\N|\N
44T178|\N|\N|\N|\N|\N|\N|\N|\N
44T179|\N|\N|\N|\N|\N|\N|\N|\N
44T180|\N|\N|\N|\N|\N|\N|\N|\N
44T181|\N|\N|\N|\N|\N|\N|\N|\N
44T182|\N|\N|\N|\N|\N|\N|\N|\N
44T183|\N|\N|\N|\N|\N|\N|\N|\N
44T184|\N|\N|\N|\N|\N|\N|\N|\N
44T185|\N|\N|\N|\N|\N|\N|\N|\N
44T186|\N|\N|\N|\N|\N|\N|\N|\N
44T187|\N|\N|\N|\N|\N|\N|\N|\N
44T188|\N|\N|\N|\N|\N|\N|\N|\N
44T189|\N|\N|\N|\N|\N|\N|\N|\N
44T190|\N|\N|\N|\N|\N|\N|\N|\N
44T191|\N|\N|\N|\N|\N|\N|\N|\N
44T192|\N|\N|\N|\N|\N|\N|\N|\N
44T193|\N|\N|\N|\N|\N|\N|\N|\N
44T194|\N|\N|\N|\N|\N|\N|\N|\N
44T195|\N|\N|\N|\N|\N|\N|\N|\N
44T196|\N|\N|\N|\N|\N|\N|\N|\N
44T197|\N|\N|\N|\N|\N|\N|\N|\N
44T198|\N|\N|\N|\N|\N|\N|\N|\N
44T199|\N|\N|\N|\N|\N|\N|\N|\N
44T200|\N|\N|\N|\N|\N|\N|\N|\N
44T201|\N|\N|\N|\N|\N|\N|\N|\N
44T202|\N|\N|\N|\N|\N|\N|\N|\N
44T203|\N|\N|\N|\N|\N|\N|\N|\N
44T204|\N|\N|\N|\N|\N|\N|\N|\N
44T205|\N|\N|\N|\N|\N|\N|\N|\N
44T206|\N|\N|\N|\N|\N|\N|\N|\N
44T207|\N|\N|\N|\N|\N|\N|\N|\N
44T208|\N|\N|\N|\N|\N|\N|\N|\N
44T209|\N|\N|\N|\N|\N|\N|\N|\N
44T210|\N|\N|\N|\N|\N|\N|\N|\N
44T211|\N|\N|\N|\N|\N|\N|\N|\N
44T212|\N|\N|\N|\N|\N|\N|\N|\N
44T213|\N|\N|\N|\N|\N|\N|\N|\N
44T214|\N|\N|\N|\N|\N|\N|\N|\N
44T215|\N|\N|\N|\N|\N|\N|\N|\N
44T216|\N|\N|\N|\N|\N|\N|\N|\N
44T217|\N|\N|\N|\N|\N|\N|\N|\N
44T218|\N|\N|\N|\N|\N|\N|\N|\N
44T219|\N|\N|\N|\N|\N|\N|\N|\N
44T220|\N|\N|\N|\N|\N|\N|\N|\N
44T221|\N|\N|\N|\N|\N|\N|\N|\N
44T222|\N|\N|\N|\N|\N|\N|\N|\N
44T223|\N|\N|\N|\N|\N|\N|\N|\N
44T224|\N|\N|\N|\N|\N|\N|\N|\N
44T225|\N|\N|\N|\N|\N|\N|\N|\N
44T226|\N|\N|\N|\N|\N|\N|\N|\N
44T227|\N|\N|\N|\N|\N|\N|\N|\N
44T228|\N|\N|\N|\N|\N|\N|\N|\N
44T229|\N|\N|\N|\N|\N|\N|\N|\N
44T230|\N|\N|\N|\N|\N|\N|\N|\N
44T231|\N|\N|\N|\N|\N|\N|\N|\N
44T232|\N|\N|\N|\N|\N|\N|\N|\N
44T233|\N|\N|\N|\N|\N|\N|\N|\N
44T234|\N|\N|\N|\N|\N|\N|\N|\N
44T235|\N|\N|\N|\N|\N|\N|\N|\N
44T236|\N|\N|\N|\N|\N|\N|\N|\N
44T237|\N|\N|\N|\N|\N|\N|\N|\N
44T238|\N|\N|\N|\N|\N|\N|\N|\N
44T239|\N|\N|\N|\N|\N|\N|\N|\N
44T240|\N|\N|\N|\N|\N|\N|\N|\N
44T241|\N|\N|\N|\N|\N|\N|\N|\N
44T242|\N|\N|\N|\N|\N|\N|\N|\N
44T243|\N|\N|\N|\N|\N|\N|\N|\N
44T244|\N|\N|\N|\N|\N|\N|\N|\N
44T245|\N|\N|\N|\N|\N|\N|\N|\N
44T246|\N|\N|\N|\N|\N|\N|\N|\N
44T247|\N|\N|\N|\N|\N|\N|\N|\N
44T248|\N|\N|\N|\N|\N|\N|\N|\N
44T249|\N|\N|\N|\N|\N|\N|\N|\N
44T250|\N|\N|\N|\N|\N|\N|\N|\N
44T251|\N|\N|\N|\N|\N|\N|\N|\N
44T252|\N|\N|\N|\N|\N|\N|\N|\N
44T253|\N|\N|\N|\N|\N|\N|\N|\N
44T254|\N|\N|\N|\N|\N|\N|\N|\N
44T255|\N|\N|\N|\N|\N|\N|\N|\N
44T256|\N|\N|\N|\N|\N|\N|\N|\N
44T257|\N|\N|\N|\N|\N|\N|\N|\N
44T258|\N|\N|\N|\N|\N|\N|\N|\N
44T259|\N|\N|\N|\N|\N|\N|\N|\N
44T260|\N|\N|\N|\N|\N|\N|\N|\N
44T261|\N|\N|\N|\N|\N|\N|\N|\N
44T262|\N|\N|\N|\N|\N|\N|\N|\N
44T263|\N|\N|\N|\N|\N|\N|\N|\N
44T264|\N|\N|\N|\N|\N|\N|\N|\N
44T265|\N|\N|\N|\N|\N|\N|\N|\N
44T266|\N|\N|\N|\N|\N|\N|\N|\N
44T267|\N|\N|\N|\N|\N|\N|\N|\N
44T268|\N|\N|\N|\N|\N|\N|\N|\N
44T269|\N|\N|\N|\N|\N|\N|\N|\N
44T270|\N|\N|\N|\N|\N|\N|\N|\N
44T271|\N|\N|\N|\N|\N|\N|\N|\N
44T272|\N|\N|\N|\N|\N|\N|\N|\N
44T273|\N|\N|\N|\N|\N|\N|\N|\N
44T274|\N|\N|\N|\N|\N|\N|\N|\N
44T275|\N|\N|\N|\N|\N|\N|\N|\N
44T276|\N|\N|\N|\N|\N|\N|\N|\N
44T277|\N|\N|\N|\N|\N|\N|\N|\N
44T278|\N|\N|\N|\N|\N|\N|\N|\N
44T279|\N|\N|\N|\N|\N|\N|\N|\N
44T280|\N|\N|\N|\N|\N|\N|\N|\N
44T281|\N|\N|\N|\N|\N|\N|\N|\N
44T282|\N|\N|\N|\N|\N|\N|\N|\N
44T283|\N|\N|\N|\N|\N|\N|\N|\N
44T284|\N|\N|\N|\N|\N|\N|\N|\N
44T285|\N|\N|\N|\N|\N|\N|\N|\N
44T286|\N|\N|\N|\N|\N|\N|\N|\N
44T287|\N|\N|\N|\N|\N|\N|\N|\N
44T288|\N|\N|\N|\N|\N|\N|\N|\N
44T289|\N|\N|\N|\N|\N|\N|\N|\N
44T290|\N|\N|\N|\N|\N|\N|\N|\N
44T291|\N|\N|\N|\N|\N|\N|\N|\N
44T292|\N|\N|\N|\N|\N|\N|\N|\N
44T293|\N|\N|\N|\N|\N|\N|\N|\N
44T294|\N|\N|\N|\N|\N|\N|\N|\N
44T295|\N|\N|\N|\N|\N|\N|\N|\N
44T296|\N|\N|\N|\N|\N|\N|\N|\N
44T297|\N|\N|\N|\N|\N|\N|\N|\N
44T298|\N|\N|\N|\N|\N|\N|\N|\N
44T299|\N|\N|\N|\N|\N|\N|\N|\N
44T300|\N|\N|\N|\N|\N|\N|\N|\N
44T301|\N|\N|\N|\N|\N|\N|\N|\N
44T302|\N|\N|\N|\N|\N|\N|\N|\N
44T303|\N|\N|\N|\N|\N|\N|\N|\N
44T304|\N|\N|\N|\N|\N|\N|\N|\N
44T305|\N|\N|\N|\N|\N|\N|\N|\N
44T306|\N|\N|\N|\N|\N|\N|\N|\N
44T307|\N|\N|\N|\N|\N|\N|\N|\N
44T308|\N|\N|\N|\N|\N|\N|\N|\N
44T309|\N|\N|\N|\N|\N|\N|\N|\N
44T310|\N|\N|\N|\N|\N|\N|\N|\N
