label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

8T1|1|1|1|0|3|3|3|0
8T2|3|3|3|0|5|5|5|0
8T3|7|7|7|0|7|7|7|0
8T4|3|3|3|0|4|4|4|0
8T5|1|1|1|0|4|4|4|0
8T6|1|1|1|0|5|5|5|0
8T7|1|1|1|0|6|6|6|0
8T8|1|1|1|0|5|5|5|0
8T9|1|1|1|0|9|9|9|0
8T10|1|1|1|0|7|7|7|0
8T11|1|1|1|0|8|8|8|0
8T12|2|2|2|0|4|4|4|0
8T13|4|4|4|0|5|5|5|0
8T14|3|3|3|0|4|4|4|0
8T15|1|1|1|0|10|10|10|0
8T16|2|2|2|0|8|8|8|0
8T17|1|1|1|0|9|9|9|0
8T18|3|3|3|0|13|13|13|0
8T19|1|1|1|0|8|8|8|0
8T20|2|2|2|0|8|8|8|0
8T21|3|3|3|0|8|8|8|0
8T22|3|3|3|0|16|16|16|0
8T23|1|1|1|0|6|6|6|0
8T24|1|1|1|0|9|9|9|0
8T25|1|1|1|0|2|2|2|0
8T26|2|2|2|0|15|15|15|0
8T27|1|1|1|0|10|10|10|0
8T28|3|3|3|0|10|10|10|0
8T29|3|3|3|0|15|15|15|0
8T30|2|2|2|0|10|10|10|0
8T31|1|1|1|0|15|15|15|0
8T32|1|1|1|0|8|8|8|0
8T33|1|1|1|0|7|7|7|0
8T34|1|1|1|0|9|9|9|0
8T35|1|1|1|0|19|19|19|0
8T36|2|2|2|0|4|4|4|0
8T37|2|2|2|0|4|4|4|0
8T38|1|1|1|0|11|11|11|0
8T39|2|2|2|0|12|12|12|0
8T40|1|1|1|0|12|12|12|0
8T41|2|2|2|0|13|13|13|0
8T42|2|3|3|1|9|9|9|0
8T43|1|1|1|0|7|7|7|0
8T44|1|1|1|0|19|19|19|0
8T45|3|3|3|0|15|15|15|0
8T46|3|3|3|0|10|10|10|0
8T47|1|1|1|0|19|19|19|0
8T48|1|1|1|0|9|9|9|0
8T49|2|2|2|0|11|11|11|0
8T50|1|1|1|0|21|21|21|0
