label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

35T1|1|1|1|0|\N|\N|\N|\N
35T2|1|1|1|0|\N|\N|\N|\N
35T3|1|1|1|0|\N|\N|\N|\N
35T4|1|1|1|0|\N|\N|\N|\N
35T5|1|1|1|0|\N|\N|\N|\N
35T6|1|1|1|0|\N|\N|\N|\N
35T7|1|1|1|0|\N|\N|\N|\N
35T8|1|1|1|0|\N|\N|\N|\N
35T9|1|1|1|0|\N|\N|\N|\N
35T10|1|1|1|0|\N|\N|\N|\N
35T11|1|1|1|0|\N|\N|\N|\N
35T12|1|1|1|0|\N|\N|\N|\N
35T13|2|2|2|0|\N|\N|\N|\N
35T14|1|1|1|0|\N|\N|\N|\N
35T15|1|1|1|0|\N|\N|\N|\N
35T16|1|1|1|0|\N|\N|\N|\N
35T17|1|1|1|0|\N|\N|\N|\N
35T18|2|2|2|0|\N|\N|\N|\N
35T19|2|2|2|0|\N|\N|\N|\N
35T20|1|1|1|0|\N|\N|\N|\N
35T21|1|1|1|0|\N|\N|\N|\N
35T22|2|2|2|0|\N|\N|\N|\N
35T23|1|1|1|0|\N|\N|\N|\N
35T24|1|1|1|0|\N|\N|\N|\N
35T25|1|1|1|0|\N|\N|\N|\N
35T26|2|2|2|0|\N|\N|\N|\N
35T27|2|2|2|0|\N|\N|\N|\N
35T28|1|1|1|0|\N|\N|\N|\N
35T29|1|1|1|0|\N|\N|\N|\N
35T30|1|1|1|0|\N|\N|\N|\N
35T31|1|1|1|0|\N|\N|\N|\N
35T32|1|1|1|0|\N|\N|\N|\N
35T33|2|2|2|0|\N|\N|\N|\N
35T34|2|2|2|0|\N|\N|\N|\N
35T35|1|1|1|0|\N|\N|\N|\N
35T36|1|1|1|0|\N|\N|\N|\N
35T37|2|4|4|1|\N|\N|\N|\N
35T38|2|4|4|1|\N|\N|\N|\N
35T39|2|2|2|0|\N|\N|\N|\N
35T40|2|2|2|0|\N|\N|\N|\N
35T41|1|1|1|0|\N|\N|\N|\N
35T42|2|2|2|0|\N|\N|\N|\N
35T43|2|6|6|1|\N|\N|\N|\N
35T44|1|1|1|0|\N|\N|\N|\N
35T45|2|4|4|1|\N|\N|\N|\N
35T46|1|1|1|0|\N|\N|\N|\N
35T47|1|1|1|0|\N|\N|\N|\N
35T48|2|2|2|0|\N|\N|\N|\N
35T49|1|1|1|0|\N|\N|\N|\N
35T50|2|2|2|0|\N|\N|\N|\N
35T51|2|12|12|1|\N|\N|\N|\N
35T52|2|12|12|1|\N|\N|\N|\N
35T53|2|6|6|1|\N|\N|\N|\N
35T54|1|1|1|0|\N|\N|\N|\N
35T55|1|1|1|0|\N|\N|\N|\N
35T56|1|1|1|0|\N|\N|\N|\N
35T57|3|3|3|0|\N|\N|\N|\N
35T58|2|12|12|1|\N|\N|\N|\N
35T59|1|3|3|1|\N|\N|\N|\N
35T60|1|3|3|1|\N|\N|\N|\N
35T61|1|1|1|0|\N|\N|\N|\N
35T62|2|2|2|0|\N|\N|\N|\N
35T63|1|2|2|1|\N|\N|\N|\N
35T64|1|1|1|0|\N|\N|\N|\N
35T65|1|2|2|1|\N|\N|\N|\N
35T66|3|3|3|0|\N|\N|\N|\N
35T67|3|3|3|0|\N|\N|\N|\N
35T68|3|3|3|0|\N|\N|\N|\N
35T69|1|3|3|1|\N|\N|\N|\N
35T70|1|3|3|1|\N|\N|\N|\N
35T71|1|1|1|0|\N|\N|\N|\N
35T72|1|1|1|0|\N|\N|\N|\N
35T73|1|1|1|0|\N|\N|\N|\N
35T74|1|1|1|0|\N|\N|\N|\N
35T75|1|1|1|0|\N|\N|\N|\N
35T76|3|3|3|0|\N|\N|\N|\N
35T77|1|1|1|0|\N|\N|\N|\N
35T78|1|2|2|1|\N|\N|\N|\N
35T79|1|2|1|2|\N|\N|\N|\N
35T80|1|1|1|0|\N|\N|\N|\N
35T81|1|3|3|1|\N|\N|\N|\N
35T82|3|12|12|1|\N|\N|\N|\N
35T83|3|3|3|0|\N|\N|\N|\N
35T84|3|12|12|1|\N|\N|\N|\N
35T85|1|6|6|1|\N|\N|\N|\N
35T86|1|3|3|1|\N|\N|\N|\N
35T87|1|6|6|1|\N|\N|\N|\N
35T88|1|1|1|0|\N|\N|\N|\N
35T89|1|1|1|0|\N|\N|\N|\N
35T90|1|1|1|0|\N|\N|\N|\N
35T91|1|1|1|0|\N|\N|\N|\N
35T92|1|1|1|0|\N|\N|\N|\N
35T93|1|1|1|0|\N|\N|\N|\N
35T94|1|2|2|1|\N|\N|\N|\N
35T95|1|3|3|1|\N|\N|\N|\N
35T96|1|3|3|1|\N|\N|\N|\N
35T97|1|1|1|0|\N|\N|\N|\N
35T98|3|12|12|1|\N|\N|\N|\N
35T99|1|6|6|1|\N|\N|\N|\N
35T100|1|3|3|1|\N|\N|\N|\N
35T101|1|6|3|3|\N|\N|\N|\N
35T102|1|1|1|0|\N|\N|\N|\N
35T103|1|1|1|0|\N|\N|\N|\N
35T104|1|1|1|0|\N|\N|\N|\N
35T105|1|1|1|0|\N|\N|\N|\N
35T106|1|1|1|0|\N|\N|\N|\N
35T107|1|4|4|1|\N|\N|\N|\N
35T108|1|1|1|0|\N|\N|\N|\N
35T109|1|4|4|1|\N|\N|\N|\N
35T110|3|3|3|0|\N|\N|\N|\N
35T111|1|1|1|0|\N|\N|\N|\N
35T112|1|1|1|0|\N|\N|\N|\N
35T113|1|6|6|1|\N|\N|\N|\N
35T114|1|2|2|1|\N|\N|\N|\N
35T115|1|2|2|1|\N|\N|\N|\N
35T116|1|1|1|0|\N|\N|\N|\N
35T117|1|2|2|1|\N|\N|\N|\N
35T118|1|4|4|1|\N|\N|\N|\N
35T119|1|1|1|0|\N|\N|\N|\N
35T120|1|4|4|1|\N|\N|\N|\N
35T121|1|4|4|1|\N|\N|\N|\N
35T122|1|1|1|0|\N|\N|\N|\N
35T123|1|1|1|0|\N|\N|\N|\N
35T124|3|3|3|0|\N|\N|\N|\N
35T125|3|3|3|0|\N|\N|\N|\N
35T126|1|3|3|1|\N|\N|\N|\N
35T127|1|1|1|0|\N|\N|\N|\N
35T128|1|1|1|0|\N|\N|\N|\N
35T129|1|1|1|0|\N|\N|\N|\N
35T130|1|1|1|0|\N|\N|\N|\N
35T131|3|5|5|1|\N|\N|\N|\N
35T132|1|2|2|1|\N|\N|\N|\N
35T133|1|1|1|0|\N|\N|\N|\N
35T134|1|4|4|1|\N|\N|\N|\N
35T135|1|1|1|0|\N|\N|\N|\N
35T136|1|1|1|0|\N|\N|\N|\N
35T137|2|2|2|0|\N|\N|\N|\N
35T138|2|2|2|0|\N|\N|\N|\N
35T139|1|6|6|1|\N|\N|\N|\N
35T140|1|2|2|1|\N|\N|\N|\N
35T141|1|6|6|1|\N|\N|\N|\N
35T142|1|3|3|1|\N|\N|\N|\N
35T143|1|4|4|1|\N|\N|\N|\N
35T144|1|1|1|0|\N|\N|\N|\N
35T145|1|4|4|1|\N|\N|\N|\N
35T146|1|1|1|0|\N|\N|\N|\N
35T147|1|1|1|0|\N|\N|\N|\N
35T148|3|5|5|1|\N|\N|\N|\N
35T149|3|5|5|1|\N|\N|\N|\N
35T150|1|1|1|0|\N|\N|\N|\N
35T151|1|2|2|1|\N|\N|\N|\N
35T152|1|1|1|0|\N|\N|\N|\N
35T153|1|6|6|1|\N|\N|\N|\N
35T154|1|1|1|0|\N|\N|\N|\N
35T155|1|4|4|1|\N|\N|\N|\N
35T156|1|1|1|0|\N|\N|\N|\N
35T157|1|1|1|0|\N|\N|\N|\N
35T158|1|2|2|1|\N|\N|\N|\N
35T159|1|2|2|1|\N|\N|\N|\N
35T160|1|1|1|0|\N|\N|\N|\N
35T161|1|1|1|0|\N|\N|\N|\N
35T162|2|4|4|1|\N|\N|\N|\N
35T163|2|4|4|1|\N|\N|\N|\N
35T164|2|2|2|0|\N|\N|\N|\N
35T165|2|2|2|0|\N|\N|\N|\N
35T166|1|2|2|1|\N|\N|\N|\N
35T167|1|1|1|0|\N|\N|\N|\N
35T168|1|1|1|0|\N|\N|\N|\N
35T169|1|1|1|0|\N|\N|\N|\N
35T170|1|1|1|0|\N|\N|\N|\N
35T171|1|2|2|1|\N|\N|\N|\N
35T172|1|2|1|2|\N|\N|\N|\N
35T173|1|1|1|0|\N|\N|\N|\N
35T174|1|1|1|0|\N|\N|\N|\N
35T175|1|1|1|0|\N|\N|\N|\N
35T176|1|1|1|0|\N|\N|\N|\N
35T177|2|2|2|0|\N|\N|\N|\N
35T178|2|2|2|0|\N|\N|\N|\N
35T179|4|4|4|0|\N|\N|\N|\N
35T180|1|1|1|0|\N|\N|\N|\N
35T181|1|1|1|0|\N|\N|\N|\N
35T182|1|1|1|0|\N|\N|\N|\N
35T183|1|1|1|0|\N|\N|\N|\N
35T184|1|1|1|0|\N|\N|\N|\N
35T185|2|4|4|1|\N|\N|\N|\N
35T186|2|2|2|0|\N|\N|\N|\N
35T187|1|2|2|1|\N|\N|\N|\N
35T188|1|4|4|1|\N|\N|\N|\N
35T189|1|2|2|1|\N|\N|\N|\N
35T190|1|2|2|1|\N|\N|\N|\N
35T191|1|1|1|0|\N|\N|\N|\N
35T192|1|1|1|0|\N|\N|\N|\N
35T193|1|1|1|0|\N|\N|\N|\N
35T194|4|4|4|0|\N|\N|\N|\N
35T195|4|4|4|0|\N|\N|\N|\N
35T196|1|1|1|0|\N|\N|\N|\N
35T197|1|1|1|0|\N|\N|\N|\N
35T198|1|1|1|0|\N|\N|\N|\N
35T199|1|1|1|0|\N|\N|\N|\N
35T200|1|1|1|0|\N|\N|\N|\N
35T201|1|1|1|0|\N|\N|\N|\N
35T202|1|1|1|0|\N|\N|\N|\N
35T203|1|1|1|0|\N|\N|\N|\N
35T204|1|1|1|0|\N|\N|\N|\N
35T205|2|4|4|1|\N|\N|\N|\N
35T206|2|4|4|1|\N|\N|\N|\N
35T207|2|2|2|0|\N|\N|\N|\N
35T208|1|1|1|0|\N|\N|\N|\N
35T209|1|1|1|0|\N|\N|\N|\N
35T210|1|1|1|0|\N|\N|\N|\N
35T211|3|3|3|0|\N|\N|\N|\N
35T212|1|1|1|0|\N|\N|\N|\N
35T213|1|1|1|0|\N|\N|\N|\N
35T214|1|1|1|0|\N|\N|\N|\N
35T215|1|1|1|0|\N|\N|\N|\N
35T216|1|2|2|1|\N|\N|\N|\N
35T217|1|1|1|0|\N|\N|\N|\N
35T218|1|2|2|1|\N|\N|\N|\N
35T219|1|1|1|0|\N|\N|\N|\N
35T220|1|2|2|1|\N|\N|\N|\N
35T221|1|2|2|1|\N|\N|\N|\N
35T222|1|1|1|0|\N|\N|\N|\N
35T223|1|1|1|0|\N|\N|\N|\N
35T224|1|1|1|0|\N|\N|\N|\N
35T225|1|1|1|0|\N|\N|\N|\N
35T226|1|1|1|0|\N|\N|\N|\N
35T227|2|2|2|0|\N|\N|\N|\N
35T228|2|2|2|0|\N|\N|\N|\N
35T229|1|1|1|0|\N|\N|\N|\N
35T230|1|1|1|0|\N|\N|\N|\N
35T231|1|1|1|0|\N|\N|\N|\N
35T232|3|3|3|0|\N|\N|\N|\N
35T233|3|3|3|0|\N|\N|\N|\N
35T234|1|1|1|0|\N|\N|\N|\N
35T235|4|4|4|0|\N|\N|\N|\N
35T236|1|1|1|0|\N|\N|\N|\N
35T237|1|1|1|0|\N|\N|\N|\N
35T238|1|1|1|0|\N|\N|\N|\N
35T239|1|2|2|1|\N|\N|\N|\N
35T240|1|1|1|0|\N|\N|\N|\N
35T241|1|1|1|0|\N|\N|\N|\N
35T242|1|1|1|0|\N|\N|\N|\N
35T243|\N|\N|\N|\N|\N|\N|\N|\N
35T244|\N|\N|\N|\N|\N|\N|\N|\N
35T245|\N|\N|\N|\N|\N|\N|\N|\N
35T246|\N|\N|\N|\N|\N|\N|\N|\N
35T247|\N|\N|\N|\N|\N|\N|\N|\N
35T248|\N|\N|\N|\N|\N|\N|\N|\N
35T249|\N|\N|\N|\N|\N|\N|\N|\N
35T250|\N|\N|\N|\N|\N|\N|\N|\N
35T251|\N|\N|\N|\N|\N|\N|\N|\N
35T252|\N|\N|\N|\N|\N|\N|\N|\N
35T253|\N|\N|\N|\N|\N|\N|\N|\N
35T254|\N|\N|\N|\N|\N|\N|\N|\N
35T255|\N|\N|\N|\N|\N|\N|\N|\N
35T256|\N|\N|\N|\N|\N|\N|\N|\N
35T257|\N|\N|\N|\N|\N|\N|\N|\N
35T258|\N|\N|\N|\N|\N|\N|\N|\N
35T259|\N|\N|\N|\N|\N|\N|\N|\N
35T260|\N|\N|\N|\N|\N|\N|\N|\N
35T261|\N|\N|\N|\N|\N|\N|\N|\N
35T262|\N|\N|\N|\N|\N|\N|\N|\N
35T263|\N|\N|\N|\N|\N|\N|\N|\N
35T264|\N|\N|\N|\N|\N|\N|\N|\N
35T265|\N|\N|\N|\N|\N|\N|\N|\N
35T266|\N|\N|\N|\N|\N|\N|\N|\N
35T267|\N|\N|\N|\N|\N|\N|\N|\N
35T268|\N|\N|\N|\N|\N|\N|\N|\N
35T269|\N|\N|\N|\N|\N|\N|\N|\N
35T270|\N|\N|\N|\N|\N|\N|\N|\N
35T271|\N|\N|\N|\N|\N|\N|\N|\N
35T272|\N|\N|\N|\N|\N|\N|\N|\N
35T273|\N|\N|\N|\N|\N|\N|\N|\N
35T274|\N|\N|\N|\N|\N|\N|\N|\N
35T275|\N|\N|\N|\N|\N|\N|\N|\N
35T276|\N|\N|\N|\N|\N|\N|\N|\N
35T277|\N|\N|\N|\N|\N|\N|\N|\N
35T278|\N|\N|\N|\N|\N|\N|\N|\N
35T279|\N|\N|\N|\N|\N|\N|\N|\N
35T280|\N|\N|\N|\N|\N|\N|\N|\N
35T281|2|2|2|0|\N|\N|\N|\N
35T282|1|1|1|0|\N|\N|\N|\N
35T283|1|1|1|0|\N|\N|\N|\N
35T284|1|1|1|0|\N|\N|\N|\N
35T285|1|1|1|0|\N|\N|\N|\N
35T286|1|1|1|0|\N|\N|\N|\N
35T287|4|4|4|0|\N|\N|\N|\N
35T288|4|4|4|0|\N|\N|\N|\N
35T289|1|1|1|0|\N|\N|\N|\N
35T290|2|2|2|0|\N|\N|\N|\N
35T291|2|2|2|0|\N|\N|\N|\N
35T292|2|2|2|0|\N|\N|\N|\N
35T293|1|1|1|0|\N|\N|\N|\N
35T294|1|1|1|0|\N|\N|\N|\N
35T295|1|1|1|0|\N|\N|\N|\N
35T296|1|1|1|0|\N|\N|\N|\N
35T297|1|1|1|0|\N|\N|\N|\N
35T298|1|1|1|0|\N|\N|\N|\N
35T299|2|2|2|0|\N|\N|\N|\N
35T300|1|1|1|0|\N|\N|\N|\N
35T301|2|2|2|0|\N|\N|\N|\N
35T302|2|2|2|0|\N|\N|\N|\N
35T303|1|1|1|0|\N|\N|\N|\N
35T304|1|1|1|0|\N|\N|\N|\N
35T305|1|1|1|0|\N|\N|\N|\N
35T306|1|1|1|0|\N|\N|\N|\N
35T307|1|1|1|0|\N|\N|\N|\N
35T308|2|2|2|0|\N|\N|\N|\N
35T309|2|2|2|0|\N|\N|\N|\N
35T310|1|1|1|0|\N|\N|\N|\N
35T311|1|1|1|0|\N|\N|\N|\N
35T312|1|1|1|0|\N|\N|\N|\N
35T313|1|1|1|0|\N|\N|\N|\N
35T314|1|1|1|0|\N|\N|\N|\N
35T315|1|1|1|0|\N|\N|\N|\N
35T316|1|1|1|0|\N|\N|\N|\N
35T317|1|1|1|0|\N|\N|\N|\N
35T318|1|1|1|0|\N|\N|\N|\N
35T319|2|2|2|0|\N|\N|\N|\N
35T320|1|1|1|0|\N|\N|\N|\N
35T321|1|1|1|0|\N|\N|\N|\N
35T322|1|1|1|0|\N|\N|\N|\N
35T323|1|1|1|0|\N|\N|\N|\N
35T324|2|2|2|0|\N|\N|\N|\N
35T325|1|1|1|0|\N|\N|\N|\N
35T326|1|1|1|0|\N|\N|\N|\N
35T327|2|2|2|0|\N|\N|\N|\N
35T328|2|2|2|0|\N|\N|\N|\N
35T329|1|1|1|0|\N|\N|\N|\N
35T330|1|1|1|0|\N|\N|\N|\N
35T331|1|1|1|0|\N|\N|\N|\N
35T332|1|1|1|0|\N|\N|\N|\N
35T333|1|1|1|0|\N|\N|\N|\N
35T334|1|1|1|0|\N|\N|\N|\N
35T335|1|1|1|0|\N|\N|\N|\N
35T336|2|2|2|0|\N|\N|\N|\N
35T337|2|2|2|0|\N|\N|\N|\N
35T338|2|2|2|0|\N|\N|\N|\N
35T339|2|2|2|0|\N|\N|\N|\N
35T340|2|2|2|0|\N|\N|\N|\N
35T341|2|2|2|0|\N|\N|\N|\N
35T342|2|2|2|0|\N|\N|\N|\N
35T343|2|2|2|0|\N|\N|\N|\N
35T344|2|2|2|0|\N|\N|\N|\N
35T345|2|2|2|0|\N|\N|\N|\N
35T346|2|2|2|0|\N|\N|\N|\N
35T347|2|2|2|0|\N|\N|\N|\N
35T348|2|2|2|0|\N|\N|\N|\N
35T349|2|2|2|0|\N|\N|\N|\N
35T350|2|2|2|0|\N|\N|\N|\N
35T351|2|2|2|0|\N|\N|\N|\N
35T352|2|2|2|0|\N|\N|\N|\N
35T353|2|2|2|0|\N|\N|\N|\N
35T354|5|5|5|0|\N|\N|\N|\N
35T355|1|1|1|0|\N|\N|\N|\N
35T356|5|5|5|0|\N|\N|\N|\N
