label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

39T1|1|1|1|0|\N|\N|\N|\N
39T2|1|1|1|0|\N|\N|\N|\N
39T3|1|1|1|0|\N|\N|\N|\N
39T4|1|1|1|0|\N|\N|\N|\N
39T5|1|1|1|0|\N|\N|\N|\N
39T6|1|1|1|0|\N|\N|\N|\N
39T7|1|1|1|0|\N|\N|\N|\N
39T8|1|1|1|0|\N|\N|\N|\N
39T9|1|1|1|0|\N|\N|\N|\N
39T10|1|1|1|0|\N|\N|\N|\N
39T11|1|1|1|0|\N|\N|\N|\N
39T12|1|1|1|0|\N|\N|\N|\N
39T13|1|1|1|0|\N|\N|\N|\N
39T14|1|1|1|0|\N|\N|\N|\N
39T15|1|1|1|0|\N|\N|\N|\N
39T16|1|1|1|0|\N|\N|\N|\N
39T17|1|1|1|0|\N|\N|\N|\N
39T18|1|1|1|0|\N|\N|\N|\N
39T19|1|1|1|0|\N|\N|\N|\N
39T20|1|3|3|1|\N|\N|\N|\N
39T21|1|3|3|1|\N|\N|\N|\N
39T22|1|1|1|0|\N|\N|\N|\N
39T23|1|1|1|0|\N|\N|\N|\N
39T24|1|1|1|0|\N|\N|\N|\N
39T25|1|1|1|0|\N|\N|\N|\N
39T26|1|1|1|0|\N|\N|\N|\N
39T27|1|1|1|0|\N|\N|\N|\N
39T28|1|1|1|0|\N|\N|\N|\N
39T29|1|1|1|0|\N|\N|\N|\N
39T30|1|1|1|0|\N|\N|\N|\N
39T31|2|3|3|1|\N|\N|\N|\N
39T32|1|1|1|0|\N|\N|\N|\N
39T33|1|1|1|0|\N|\N|\N|\N
39T34|1|1|1|0|\N|\N|\N|\N
39T35|1|1|1|0|\N|\N|\N|\N
39T36|1|1|1|0|\N|\N|\N|\N
39T37|1|1|1|0|\N|\N|\N|\N
39T38|1|1|1|0|\N|\N|\N|\N
39T39|1|1|1|0|\N|\N|\N|\N
39T40|1|1|1|0|\N|\N|\N|\N
39T41|1|1|1|0|\N|\N|\N|\N
39T42|1|1|1|0|\N|\N|\N|\N
39T43|1|1|1|0|\N|\N|\N|\N
39T44|1|1|1|0|\N|\N|\N|\N
39T45|1|1|1|0|\N|\N|\N|\N
39T46|1|1|1|0|\N|\N|\N|\N
39T47|1|1|1|0|\N|\N|\N|\N
39T48|1|3|3|1|\N|\N|\N|\N
39T49|4|4|4|0|\N|\N|\N|\N
39T50|6|6|6|0|\N|\N|\N|\N
39T51|1|1|1|0|\N|\N|\N|\N
39T52|1|3|3|1|\N|\N|\N|\N
39T53|1|1|1|0|\N|\N|\N|\N
39T54|1|1|1|0|\N|\N|\N|\N
39T55|1|1|1|0|\N|\N|\N|\N
39T56|4|8|8|1|\N|\N|\N|\N
39T57|6|12|12|1|\N|\N|\N|\N
39T58|4|5|5|1|\N|\N|\N|\N
39T59|4|7|7|1|\N|\N|\N|\N
39T60|1|1|1|0|\N|\N|\N|\N
39T61|1|3|3|1|\N|\N|\N|\N
39T62|1|12|12|1|\N|\N|\N|\N
39T63|2|4|4|1|\N|\N|\N|\N
39T64|1|4|4|1|\N|\N|\N|\N
39T65|1|1|1|0|\N|\N|\N|\N
39T66|3|3|3|0|\N|\N|\N|\N
39T67|1|1|1|0|\N|\N|\N|\N
39T68|2|2|2|0|\N|\N|\N|\N
39T69|2|2|2|0|\N|\N|\N|\N
39T70|2|2|2|0|\N|\N|\N|\N
39T71|2|2|2|0|\N|\N|\N|\N
39T72|1|1|1|0|\N|\N|\N|\N
39T73|4|7|7|1|\N|\N|\N|\N
39T74|1|3|3|1|\N|\N|\N|\N
39T75|1|1|1|0|\N|\N|\N|\N
39T76|1|3|3|1|\N|\N|\N|\N
39T77|1|3|3|1|\N|\N|\N|\N
39T78|1|1|1|0|\N|\N|\N|\N
39T79|1|4|4|1|\N|\N|\N|\N
39T80|2|2|2|0|\N|\N|\N|\N
39T81|2|2|2|0|\N|\N|\N|\N
39T82|3|6|6|1|\N|\N|\N|\N
39T83|1|2|2|1|\N|\N|\N|\N
39T84|3|6|6|1|\N|\N|\N|\N
39T85|3|3|3|0|\N|\N|\N|\N
39T86|2|4|4|1|\N|\N|\N|\N
39T87|2|4|4|1|\N|\N|\N|\N
39T88|2|3|3|1|\N|\N|\N|\N
39T89|2|3|3|1|\N|\N|\N|\N
39T90|2|3|3|1|\N|\N|\N|\N
39T91|1|1|1|0|\N|\N|\N|\N
39T92|1|1|1|0|\N|\N|\N|\N
39T93|1|12|12|1|\N|\N|\N|\N
39T94|1|4|4|1|\N|\N|\N|\N
39T95|2|4|4|1|\N|\N|\N|\N
39T96|2|2|2|0|\N|\N|\N|\N
39T97|1|3|3|1|\N|\N|\N|\N
39T98|1|12|12|1|\N|\N|\N|\N
39T99|1|1|1|0|\N|\N|\N|\N
39T100|1|1|1|0|\N|\N|\N|\N
39T101|1|1|1|0|\N|\N|\N|\N
39T102|2|4|4|1|\N|\N|\N|\N
39T103|1|1|1|0|\N|\N|\N|\N
39T104|1|1|1|0|\N|\N|\N|\N
39T105|3|6|6|1|\N|\N|\N|\N
39T106|2|3|3|1|\N|\N|\N|\N
39T107|1|1|1|0|\N|\N|\N|\N
39T108|1|1|1|0|\N|\N|\N|\N
39T109|1|1|1|0|\N|\N|\N|\N
39T110|1|1|1|0|\N|\N|\N|\N
39T111|1|1|1|0|\N|\N|\N|\N
39T112|1|1|1|0|\N|\N|\N|\N
39T113|1|1|1|0|\N|\N|\N|\N
39T114|1|1|1|0|\N|\N|\N|\N
39T115|1|12|12|1|\N|\N|\N|\N
39T116|2|4|4|1|\N|\N|\N|\N
39T117|2|4|4|1|\N|\N|\N|\N
39T118|1|2|2|1|\N|\N|\N|\N
39T119|1|2|2|1|\N|\N|\N|\N
39T120|1|1|1|0|\N|\N|\N|\N
39T121|1|2|2|1|\N|\N|\N|\N
39T122|1|1|1|0|\N|\N|\N|\N
39T123|1|1|1|0|\N|\N|\N|\N
39T124|1|1|1|0|\N|\N|\N|\N
39T125|2|2|2|0|\N|\N|\N|\N
39T126|2|2|2|0|\N|\N|\N|\N
39T127|1|4|4|1|\N|\N|\N|\N
39T128|1|4|4|1|\N|\N|\N|\N
39T129|2|2|2|0|\N|\N|\N|\N
39T130|2|2|2|0|\N|\N|\N|\N
39T131|1|4|4|1|\N|\N|\N|\N
39T132|1|1|1|0|\N|\N|\N|\N
39T133|1|1|1|0|\N|\N|\N|\N
39T134|2|2|2|0|\N|\N|\N|\N
39T135|1|1|1|0|\N|\N|\N|\N
39T136|1|1|1|0|\N|\N|\N|\N
39T137|2|4|4|1|\N|\N|\N|\N
39T138|2|2|2|0|\N|\N|\N|\N
39T139|1|1|1|0|\N|\N|\N|\N
39T140|1|1|1|0|\N|\N|\N|\N
39T141|\N|\N|\N|\N|\N|\N|\N|\N
39T142|\N|\N|\N|\N|\N|\N|\N|\N
39T143|\N|\N|\N|\N|\N|\N|\N|\N
39T144|\N|\N|\N|\N|\N|\N|\N|\N
39T145|\N|\N|\N|\N|\N|\N|\N|\N
39T146|\N|\N|\N|\N|\N|\N|\N|\N
39T147|\N|\N|\N|\N|\N|\N|\N|\N
39T148|\N|\N|\N|\N|\N|\N|\N|\N
39T149|\N|\N|\N|\N|\N|\N|\N|\N
39T150|\N|\N|\N|\N|\N|\N|\N|\N
39T151|\N|\N|\N|\N|\N|\N|\N|\N
39T152|\N|\N|\N|\N|\N|\N|\N|\N
39T153|\N|\N|\N|\N|\N|\N|\N|\N
39T154|\N|\N|\N|\N|\N|\N|\N|\N
39T155|\N|\N|\N|\N|\N|\N|\N|\N
39T156|\N|\N|\N|\N|\N|\N|\N|\N
39T157|\N|\N|\N|\N|\N|\N|\N|\N
39T158|\N|\N|\N|\N|\N|\N|\N|\N
39T159|\N|\N|\N|\N|\N|\N|\N|\N
39T160|\N|\N|\N|\N|\N|\N|\N|\N
39T161|1|1|1|0|\N|\N|\N|\N
39T162|1|1|1|0|\N|\N|\N|\N
39T163|4|4|4|0|\N|\N|\N|\N
39T164|1|1|1|0|\N|\N|\N|\N
39T165|1|1|1|0|\N|\N|\N|\N
39T166|1|1|1|0|\N|\N|\N|\N
39T167|1|1|1|0|\N|\N|\N|\N
39T168|1|1|1|0|\N|\N|\N|\N
39T169|2|2|2|0|\N|\N|\N|\N
39T170|2|2|2|0|\N|\N|\N|\N
39T171|1|1|1|0|\N|\N|\N|\N
39T172|1|1|1|0|\N|\N|\N|\N
39T173|1|1|1|0|\N|\N|\N|\N
39T174|1|1|1|0|\N|\N|\N|\N
39T175|1|1|1|0|\N|\N|\N|\N
39T176|1|1|1|0|\N|\N|\N|\N
39T177|1|1|1|0|\N|\N|\N|\N
39T178|1|1|1|0|\N|\N|\N|\N
39T179|1|1|1|0|\N|\N|\N|\N
39T180|1|1|1|0|\N|\N|\N|\N
39T181|\N|\N|\N|\N|\N|\N|\N|\N
39T182|\N|\N|\N|\N|\N|\N|\N|\N
39T183|\N|\N|\N|\N|\N|\N|\N|\N
39T184|\N|\N|\N|\N|\N|\N|\N|\N
39T185|\N|\N|\N|\N|\N|\N|\N|\N
39T186|\N|\N|\N|\N|\N|\N|\N|\N
39T187|\N|\N|\N|\N|\N|\N|\N|\N
39T188|\N|\N|\N|\N|\N|\N|\N|\N
39T189|\N|\N|\N|\N|\N|\N|\N|\N
39T190|\N|\N|\N|\N|\N|\N|\N|\N
39T191|\N|\N|\N|\N|\N|\N|\N|\N
39T192|\N|\N|\N|\N|\N|\N|\N|\N
39T193|\N|\N|\N|\N|\N|\N|\N|\N
39T194|\N|\N|\N|\N|\N|\N|\N|\N
39T195|\N|\N|\N|\N|\N|\N|\N|\N
39T196|\N|\N|\N|\N|\N|\N|\N|\N
39T197|\N|\N|\N|\N|\N|\N|\N|\N
39T198|\N|\N|\N|\N|\N|\N|\N|\N
39T199|\N|\N|\N|\N|\N|\N|\N|\N
39T200|\N|\N|\N|\N|\N|\N|\N|\N
39T201|\N|\N|\N|\N|\N|\N|\N|\N
39T202|\N|\N|\N|\N|\N|\N|\N|\N
39T203|\N|\N|\N|\N|\N|\N|\N|\N
39T204|\N|\N|\N|\N|\N|\N|\N|\N
39T205|\N|\N|\N|\N|\N|\N|\N|\N
39T206|\N|\N|\N|\N|\N|\N|\N|\N
39T207|\N|\N|\N|\N|\N|\N|\N|\N
39T208|\N|\N|\N|\N|\N|\N|\N|\N
39T209|\N|\N|\N|\N|\N|\N|\N|\N
39T210|\N|\N|\N|\N|\N|\N|\N|\N
39T211|\N|\N|\N|\N|\N|\N|\N|\N
39T212|\N|\N|\N|\N|\N|\N|\N|\N
39T213|\N|\N|\N|\N|\N|\N|\N|\N
39T214|\N|\N|\N|\N|\N|\N|\N|\N
39T215|\N|\N|\N|\N|\N|\N|\N|\N
39T216|\N|\N|\N|\N|\N|\N|\N|\N
39T217|\N|\N|\N|\N|\N|\N|\N|\N
39T218|\N|\N|\N|\N|\N|\N|\N|\N
39T219|\N|\N|\N|\N|\N|\N|\N|\N
39T220|\N|\N|\N|\N|\N|\N|\N|\N
39T221|\N|\N|\N|\N|\N|\N|\N|\N
39T222|\N|\N|\N|\N|\N|\N|\N|\N
39T223|\N|\N|\N|\N|\N|\N|\N|\N
39T224|\N|\N|\N|\N|\N|\N|\N|\N
39T225|\N|\N|\N|\N|\N|\N|\N|\N
39T226|\N|\N|\N|\N|\N|\N|\N|\N
39T227|\N|\N|\N|\N|\N|\N|\N|\N
39T228|\N|\N|\N|\N|\N|\N|\N|\N
39T229|\N|\N|\N|\N|\N|\N|\N|\N
39T230|\N|\N|\N|\N|\N|\N|\N|\N
39T231|\N|\N|\N|\N|\N|\N|\N|\N
39T232|\N|\N|\N|\N|\N|\N|\N|\N
39T233|\N|\N|\N|\N|\N|\N|\N|\N
39T234|\N|\N|\N|\N|\N|\N|\N|\N
39T235|\N|\N|\N|\N|\N|\N|\N|\N
39T236|\N|\N|\N|\N|\N|\N|\N|\N
39T237|\N|\N|\N|\N|\N|\N|\N|\N
39T238|\N|\N|\N|\N|\N|\N|\N|\N
39T239|\N|\N|\N|\N|\N|\N|\N|\N
39T240|\N|\N|\N|\N|\N|\N|\N|\N
39T241|\N|\N|\N|\N|\N|\N|\N|\N
39T242|\N|\N|\N|\N|\N|\N|\N|\N
39T243|\N|\N|\N|\N|\N|\N|\N|\N
39T244|\N|\N|\N|\N|\N|\N|\N|\N
39T245|\N|\N|\N|\N|\N|\N|\N|\N
39T246|\N|\N|\N|\N|\N|\N|\N|\N
39T247|\N|\N|\N|\N|\N|\N|\N|\N
39T248|\N|\N|\N|\N|\N|\N|\N|\N
39T249|\N|\N|\N|\N|\N|\N|\N|\N
39T250|\N|\N|\N|\N|\N|\N|\N|\N
39T251|\N|\N|\N|\N|\N|\N|\N|\N
39T252|\N|\N|\N|\N|\N|\N|\N|\N
39T253|\N|\N|\N|\N|\N|\N|\N|\N
39T254|\N|\N|\N|\N|\N|\N|\N|\N
39T255|\N|\N|\N|\N|\N|\N|\N|\N
39T256|\N|\N|\N|\N|\N|\N|\N|\N
39T257|\N|\N|\N|\N|\N|\N|\N|\N
39T258|\N|\N|\N|\N|\N|\N|\N|\N
39T259|\N|\N|\N|\N|\N|\N|\N|\N
39T260|\N|\N|\N|\N|\N|\N|\N|\N
39T261|1|1|1|0|\N|\N|\N|\N
39T262|7|7|7|0|\N|\N|\N|\N
39T263|7|7|7|0|\N|\N|\N|\N
39T264|3|3|3|0|\N|\N|\N|\N
39T265|1|1|1|0|\N|\N|\N|\N
39T266|4|4|4|0|\N|\N|\N|\N
39T267|4|4|4|0|\N|\N|\N|\N
39T268|1|1|1|0|\N|\N|\N|\N
39T269|3|3|3|0|\N|\N|\N|\N
39T270|3|3|3|0|\N|\N|\N|\N
39T271|1|1|1|0|\N|\N|\N|\N
39T272|1|1|1|0|\N|\N|\N|\N
39T273|1|1|1|0|\N|\N|\N|\N
39T274|2|2|2|0|\N|\N|\N|\N
39T275|2|2|2|0|\N|\N|\N|\N
39T276|1|1|1|0|\N|\N|\N|\N
39T277|1|1|1|0|\N|\N|\N|\N
39T278|2|2|2|0|\N|\N|\N|\N
39T279|1|1|1|0|\N|\N|\N|\N
39T280|1|1|1|0|\N|\N|\N|\N
39T281|\N|\N|\N|\N|\N|\N|\N|\N
39T282|\N|\N|\N|\N|\N|\N|\N|\N
39T283|\N|\N|\N|\N|\N|\N|\N|\N
39T284|\N|\N|\N|\N|\N|\N|\N|\N
39T285|\N|\N|\N|\N|\N|\N|\N|\N
39T286|\N|\N|\N|\N|\N|\N|\N|\N
39T287|\N|\N|\N|\N|\N|\N|\N|\N
39T288|\N|\N|\N|\N|\N|\N|\N|\N
39T289|\N|\N|\N|\N|\N|\N|\N|\N
39T290|\N|\N|\N|\N|\N|\N|\N|\N
39T291|\N|\N|\N|\N|\N|\N|\N|\N
39T292|\N|\N|\N|\N|\N|\N|\N|\N
39T293|\N|\N|\N|\N|\N|\N|\N|\N
39T294|\N|\N|\N|\N|\N|\N|\N|\N
39T295|\N|\N|\N|\N|\N|\N|\N|\N
39T296|\N|\N|\N|\N|\N|\N|\N|\N
39T297|\N|\N|\N|\N|\N|\N|\N|\N
39T298|\N|\N|\N|\N|\N|\N|\N|\N
39T299|\N|\N|\N|\N|\N|\N|\N|\N
39T300|\N|\N|\N|\N|\N|\N|\N|\N
39T301|1|1|1|0|\N|\N|\N|\N
39T302|3|3|3|0|\N|\N|\N|\N
39T303|3|3|3|0|\N|\N|\N|\N
39T304|1|1|1|0|\N|\N|\N|\N
39T305|2|2|2|0|\N|\N|\N|\N
39T306|1|1|1|0|\N|\N|\N|\N
