label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

26T1|1|1|1|0|3|3|3|0
26T2|1|1|1|0|2|2|2|0
26T3|1|1|1|0|5|5|5|0
26T4|1|1|1|0|3|4|4|1
26T5|1|1|1|0|5|7|7|1
26T6|1|1|1|0|4|4|4|0
26T7|1|1|1|0|7|9|9|1
26T8|1|1|1|0|6|12|12|1
26T9|1|1|1|0|9|9|9|0
26T10|1|1|1|0|13|25|25|1
26T11|1|2|2|1|10|14|14|1
26T12|2|4|4|1|10|30|30|1
26T13|2|3|3|1|13|15|15|1
26T14|1|2|2|1|7|7|7|0
26T15|1|6|6|1|12|42|42|1
26T16|1|1|1|0|11|13|13|1
26T17|2|3|3|1|9|11|11|1
26T18|2|4|4|1|15|35|35|1
26T19|2|3|3|1|11|13|13|1
26T20|2|2|2|0|10|10|10|0
26T21|2|12|12|1|13|90|90|1
26T22|2|7|7|1|17|43|43|1
26T23|2|3|3|1|11|11|11|0
26T24|2|4|4|1|8|15|15|1
26T25|1|1|1|0|16|17|17|1
26T26|1|1|1|0|11|11|11|0
26T27|1|2|2|1|11|15|15|1
26T28|1|1|1|0|12|12|12|0
26T29|2|4|4|1|14|24|24|1
26T30|2|4|4|1|14|20|20|1
26T31|2|2|2|0|9|11|9|2
26T32|1|1|1|0|16|35|35|1
26T33|2|12|12|1|21|103|103|1
26T34|2|7|\N|\N|14|29|\N|\N
26T35|2|3|3|1|10|11|10|2
26T36|2|3|3|1|12|12|12|0
26T37|2|7|7|1|16|35|35|1
26T38|1|1|1|0|15|15|15|0
26T39|2|2|2|0|7|7|7|0
26T40|1|2|2|1|18|21|21|1
26T41|1|2|1|2|14|35|35|1
26T42|1|1|1|0|8|8|8|0
26T43|1|1|1|0|25|43|43|1
26T44|1|1|1|0|14|17|14|2
26T45|1|1|1|0|18|21|21|1
26T46|1|1|1|0|19|19|19|0
26T47|1|1|1|0|15|15|15|0
26T48|1|1|1|0|15|15|15|0
26T49|1|1|1|0|12|12|12|0
26T50|1|2|1|2|19|22|19|2
26T51|1|2|2|1|24|48|48|1
26T52|1|1|1|0|23|28|28|1
26T53|1|2|2|1|21|22|22|1
26T54|1|2|1|2|17|22|17|2
26T55|1|1|1|0|11|11|11|0
26T56|1|1|1|0|10|10|10|0
26T57|2|2|2|0|15|15|15|0
26T58|1|1|1|0|21|24|24|1
26T59|1|1|1|0|25|27|27|1
26T60|1|1|1|0|36|40|40|1
26T61|1|1|1|0|29|39|29|2
26T62|1|1|1|0|18|18|18|0
26T63|1|1|1|0|44|60|60|1
26T64|6|6|6|0|316|316|316|0
26T65|6|6|6|0|254|254|254|0
26T66|6|6|6|0|254|254|254|0
26T67|1|1|1|0|633|633|633|0
26T68|2|2|2|0|132|132|132|0
26T69|3|3|3|0|143|143|143|0
26T70|1|1|1|0|509|509|509|0
26T71|3|3|3|0|143|143|143|0
26T72|2|2|2|0|108|108|108|0
26T73|2|2|2|0|108|108|108|0
26T74|1|1|1|0|265|265|265|0
26T75|1|1|1|0|287|287|287|0
26T76|1|1|1|0|66|66|66|0
26T77|1|1|1|0|66|66|66|0
26T78|1|1|1|0|217|217|217|0
26T79|1|1|1|0|133|133|133|0
26T80|1|1|1|0|104|104|104|0
26T81|1|1|1|0|209|209|209|0
26T82|1|1|1|0|46|46|46|0
26T83|2|2|2|0|100|100|100|0
26T84|2|2|2|0|103|103|103|0
26T85|1|1|1|0|201|201|201|0
26T86|1|1|1|0|448|448|448|0
26T87|1|1|1|0|884|884|884|0
26T88|2|2|2|0|884|884|884|0
26T89|1|1|1|0|897|897|897|0
26T90|1|1|1|0|1769|1769|1769|0
26T91|2|2|2|0|1432|1432|1432|0
26T92|3|3|3|0|2651|2651|2651|0
26T93|3|3|3|0|2709|2709|2709|0
26T94|1|1|1|0|5251|5251|5251|0
26T95|2|2|2|0|1224|1224|1224|0
26T96|1|1|1|0|2435|2435|2435|0
