label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

27T1|1|1|1|0|\N|\N|\N|\N
27T2|4|4|4|0|\N|\N|\N|\N
27T3|5|5|5|0|\N|\N|\N|\N
27T4|13|13|13|0|\N|\N|\N|\N
27T5|2|2|2|0|\N|\N|\N|\N
27T6|1|1|1|0|\N|\N|\N|\N
27T7|1|1|1|0|\N|\N|\N|\N
27T8|1|1|1|0|\N|\N|\N|\N
27T9|1|1|1|0|\N|\N|\N|\N
27T10|1|1|1|0|\N|\N|\N|\N
27T11|1|1|1|0|\N|\N|\N|\N
27T12|1|1|1|0|\N|\N|\N|\N
27T13|1|1|1|0|\N|\N|\N|\N
27T14|1|1|1|0|\N|\N|\N|\N
27T15|1|1|1|0|\N|\N|\N|\N
27T16|1|1|1|0|\N|\N|\N|\N
27T17|1|1|1|0|\N|\N|\N|\N
27T18|1|1|1|0|\N|\N|\N|\N
27T19|1|1|1|0|\N|\N|\N|\N
27T20|1|1|1|0|\N|\N|\N|\N
27T21|1|1|1|0|\N|\N|\N|\N
27T22|1|1|1|0|\N|\N|\N|\N
27T23|1|1|1|0|\N|\N|\N|\N
27T24|1|1|1|0|\N|\N|\N|\N
27T25|1|1|1|0|\N|\N|\N|\N
27T26|1|1|1|0|\N|\N|\N|\N
27T27|1|1|1|0|\N|\N|\N|\N
27T28|1|1|1|0|\N|\N|\N|\N
27T29|3|3|3|0|\N|\N|\N|\N
27T30|1|1|1|0|\N|\N|\N|\N
27T31|1|1|1|0|\N|\N|\N|\N
27T32|1|1|1|0|\N|\N|\N|\N
27T33|1|1|1|0|\N|\N|\N|\N
27T34|1|1|1|0|\N|\N|\N|\N
27T35|3|3|3|0|\N|\N|\N|\N
27T36|2|2|2|0|\N|\N|\N|\N
27T37|1|1|1|0|\N|\N|\N|\N
27T38|2|2|2|0|\N|\N|\N|\N
27T39|1|1|1|0|\N|\N|\N|\N
27T40|1|1|1|0|\N|\N|\N|\N
27T41|2|2|2|0|\N|\N|\N|\N
27T42|1|1|1|0|\N|\N|\N|\N
27T43|1|1|1|0|\N|\N|\N|\N
27T44|1|1|1|0|\N|\N|\N|\N
27T45|1|1|1|0|\N|\N|\N|\N
27T46|1|1|1|0|\N|\N|\N|\N
27T47|1|1|1|0|\N|\N|\N|\N
27T48|1|1|1|0|\N|\N|\N|\N
27T49|1|1|1|0|\N|\N|\N|\N
27T50|2|2|2|0|\N|\N|\N|\N
27T51|2|2|2|0|\N|\N|\N|\N
27T52|1|1|1|0|\N|\N|\N|\N
27T53|2|2|2|0|\N|\N|\N|\N
27T54|1|1|1|0|\N|\N|\N|\N
27T55|1|1|1|0|\N|\N|\N|\N
27T56|2|2|2|0|\N|\N|\N|\N
27T57|2|2|2|0|\N|\N|\N|\N
27T58|1|1|1|0|\N|\N|\N|\N
27T59|1|1|1|0|\N|\N|\N|\N
27T60|2|2|2|0|\N|\N|\N|\N
27T61|1|1|1|0|\N|\N|\N|\N
27T62|1|1|1|0|\N|\N|\N|\N
27T63|2|2|2|0|\N|\N|\N|\N
27T64|1|1|1|0|\N|\N|\N|\N
27T65|2|2|2|0|\N|\N|\N|\N
27T66|1|1|1|0|\N|\N|\N|\N
27T67|1|1|1|0|\N|\N|\N|\N
27T68|1|1|1|0|\N|\N|\N|\N
27T69|1|1|1|0|\N|\N|\N|\N
27T70|1|1|1|0|\N|\N|\N|\N
27T71|2|2|2|0|\N|\N|\N|\N
27T72|1|1|1|0|\N|\N|\N|\N
27T73|1|1|1|0|\N|\N|\N|\N
27T74|2|2|2|0|\N|\N|\N|\N
27T75|1|1|1|0|\N|\N|\N|\N
27T76|3|3|3|0|\N|\N|\N|\N
27T77|1|1|1|0|\N|\N|\N|\N
27T78|1|1|1|0|\N|\N|\N|\N
27T79|3|3|3|0|\N|\N|\N|\N
27T80|1|1|1|0|\N|\N|\N|\N
27T81|1|1|1|0|\N|\N|\N|\N
27T82|1|1|1|0|\N|\N|\N|\N
27T83|1|1|1|0|\N|\N|\N|\N
27T84|2|2|2|0|\N|\N|\N|\N
27T85|1|1|1|0|\N|\N|\N|\N
27T86|3|3|3|0|\N|\N|\N|\N
27T87|1|1|1|0|\N|\N|\N|\N
27T88|1|1|1|0|\N|\N|\N|\N
27T89|4|4|4|0|\N|\N|\N|\N
27T90|1|1|1|0|\N|\N|\N|\N
27T91|1|1|1|0|\N|\N|\N|\N
27T92|1|1|1|0|\N|\N|\N|\N
27T93|1|1|1|0|\N|\N|\N|\N
27T94|1|1|1|0|\N|\N|\N|\N
27T95|4|4|4|0|\N|\N|\N|\N
27T96|4|4|4|0|\N|\N|\N|\N
27T97|1|1|1|0|\N|\N|\N|\N
27T98|1|1|1|0|\N|\N|\N|\N
27T99|4|4|4|0|\N|\N|\N|\N
27T100|2|2|2|0|\N|\N|\N|\N
27T101|4|4|4|0|\N|\N|\N|\N
27T102|4|4|4|0|\N|\N|\N|\N
27T103|2|2|2|0|\N|\N|\N|\N
27T104|1|1|1|0|\N|\N|\N|\N
27T105|4|4|4|0|\N|\N|\N|\N
27T106|1|1|1|0|\N|\N|\N|\N
27T107|1|1|1|0|\N|\N|\N|\N
27T108|1|1|1|0|\N|\N|\N|\N
27T109|1|1|1|0|\N|\N|\N|\N
27T110|4|4|4|0|\N|\N|\N|\N
27T111|4|4|4|0|\N|\N|\N|\N
27T112|1|1|1|0|\N|\N|\N|\N
27T113|4|4|4|0|\N|\N|\N|\N
27T114|1|1|1|0|\N|\N|\N|\N
27T115|1|1|1|0|\N|\N|\N|\N
27T116|1|1|1|0|\N|\N|\N|\N
27T117|4|4|4|0|\N|\N|\N|\N
27T118|2|2|2|0|\N|\N|\N|\N
27T119|2|2|2|0|\N|\N|\N|\N
27T120|1|1|1|0|\N|\N|\N|\N
27T121|1|1|1|0|\N|\N|\N|\N
27T122|1|1|1|0|\N|\N|\N|\N
27T123|1|1|1|0|\N|\N|\N|\N
27T124|1|1|1|0|\N|\N|\N|\N
27T125|2|2|2|0|\N|\N|\N|\N
27T126|1|1|1|0|\N|\N|\N|\N
27T127|1|1|1|0|\N|\N|\N|\N
27T128|4|4|4|0|\N|\N|\N|\N
27T129|1|1|1|0|\N|\N|\N|\N
27T130|1|1|1|0|\N|\N|\N|\N
27T131|1|1|1|0|\N|\N|\N|\N
27T132|1|1|1|0|\N|\N|\N|\N
27T133|1|1|1|0|\N|\N|\N|\N
27T134|1|1|1|0|\N|\N|\N|\N
27T135|1|1|1|0|\N|\N|\N|\N
27T136|1|1|1|0|\N|\N|\N|\N
27T137|3|3|3|0|\N|\N|\N|\N
27T138|1|1|1|0|\N|\N|\N|\N
27T139|2|2|2|0|\N|\N|\N|\N
27T140|2|2|2|0|\N|\N|\N|\N
27T141|2|2|2|0|\N|\N|\N|\N
27T142|1|1|1|0|\N|\N|\N|\N
27T143|2|2|2|0|\N|\N|\N|\N
27T144|4|4|4|0|\N|\N|\N|\N
27T145|4|5|5|1|\N|\N|\N|\N
27T146|4|5|5|1|\N|\N|\N|\N
27T147|4|4|4|0|\N|\N|\N|\N
27T148|4|5|5|1|\N|\N|\N|\N
27T149|1|1|1|0|\N|\N|\N|\N
27T150|1|1|1|0|\N|\N|\N|\N
27T151|4|4|4|0|\N|\N|\N|\N
27T152|1|1|1|0|\N|\N|\N|\N
27T153|2|2|2|0|\N|\N|\N|\N
27T154|1|1|1|0|\N|\N|\N|\N
27T155|1|1|1|0|\N|\N|\N|\N
27T156|1|2|2|1|\N|\N|\N|\N
27T157|1|1|1|0|\N|\N|\N|\N
27T158|2|2|2|0|\N|\N|\N|\N
27T159|1|2|2|1|\N|\N|\N|\N
27T160|2|2|2|0|\N|\N|\N|\N
27T161|2|2|2|0|\N|\N|\N|\N
27T162|4|4|4|0|\N|\N|\N|\N
27T163|4|4|4|0|\N|\N|\N|\N
27T164|1|2|2|1|\N|\N|\N|\N
27T165|1|2|2|1|\N|\N|\N|\N
27T166|3|3|3|0|\N|\N|\N|\N
27T167|1|1|1|0|\N|\N|\N|\N
27T168|1|1|1|0|\N|\N|\N|\N
27T169|1|1|1|0|\N|\N|\N|\N
27T170|1|2|2|1|\N|\N|\N|\N
27T171|4|5|5|1|\N|\N|\N|\N
27T172|2|2|2|0|\N|\N|\N|\N
27T173|4|4|4|0|\N|\N|\N|\N
27T174|5|8|8|1|\N|\N|\N|\N
27T175|4|5|5|1|\N|\N|\N|\N
27T176|1|1|1|0|\N|\N|\N|\N
27T177|1|1|1|0|\N|\N|\N|\N
27T178|4|5|5|1|\N|\N|\N|\N
27T179|1|1|1|0|\N|\N|\N|\N
27T180|1|1|1|0|\N|\N|\N|\N
27T181|1|1|1|0|\N|\N|\N|\N
27T182|1|1|1|0|\N|\N|\N|\N
27T183|1|1|1|0|\N|\N|\N|\N
27T184|1|1|1|0|\N|\N|\N|\N
27T185|1|1|1|0|\N|\N|\N|\N
27T186|4|5|5|1|\N|\N|\N|\N
27T187|4|4|4|0|\N|\N|\N|\N
27T188|4|5|5|1|\N|\N|\N|\N
27T189|1|1|1|0|\N|\N|\N|\N
27T190|1|1|1|0|\N|\N|\N|\N
27T191|1|1|1|0|\N|\N|\N|\N
27T192|1|1|1|0|\N|\N|\N|\N
27T193|1|2|2|1|\N|\N|\N|\N
27T194|4|5|5|1|\N|\N|\N|\N
27T195|1|1|1|0|\N|\N|\N|\N
27T196|4|5|5|1|\N|\N|\N|\N
27T197|5|8|8|1|\N|\N|\N|\N
27T198|4|4|4|0|\N|\N|\N|\N
27T199|1|2|2|1|\N|\N|\N|\N
27T200|1|2|2|1|\N|\N|\N|\N
27T201|1|1|1|0|\N|\N|\N|\N
27T202|1|2|2|1|\N|\N|\N|\N
27T203|1|1|1|0|\N|\N|\N|\N
27T204|1|1|1|0|\N|\N|\N|\N
27T205|5|8|8|1|\N|\N|\N|\N
27T206|1|1|1|0|\N|\N|\N|\N
27T207|1|1|1|0|\N|\N|\N|\N
27T208|1|1|1|0|\N|\N|\N|\N
27T209|1|1|1|0|\N|\N|\N|\N
27T210|1|1|1|0|\N|\N|\N|\N
27T211|1|1|1|0|\N|\N|\N|\N
27T212|2|2|2|0|\N|\N|\N|\N
27T213|1|1|1|0|\N|\N|\N|\N
27T214|1|1|1|0|\N|\N|\N|\N
27T215|2|2|2|0|\N|\N|\N|\N
27T216|2|2|2|0|\N|\N|\N|\N
27T217|1|1|1|0|\N|\N|\N|\N
27T218|3|3|3|0|\N|\N|\N|\N
27T219|1|1|1|0|\N|\N|\N|\N
27T220|3|3|3|0|\N|\N|\N|\N
27T221|2|2|2|0|\N|\N|\N|\N
27T222|1|1|1|0|\N|\N|\N|\N
27T223|3|3|3|0|\N|\N|\N|\N
27T224|1|1|1|0|\N|\N|\N|\N
27T225|2|2|2|0|\N|\N|\N|\N
27T226|2|2|2|0|\N|\N|\N|\N
27T227|1|1|1|0|\N|\N|\N|\N
27T228|1|1|1|0|\N|\N|\N|\N
27T229|2|2|2|0|\N|\N|\N|\N
27T230|1|1|1|0|\N|\N|\N|\N
27T231|1|1|1|0|\N|\N|\N|\N
27T232|1|1|1|0|\N|\N|\N|\N
27T233|1|1|1|0|\N|\N|\N|\N
27T234|2|2|2|0|\N|\N|\N|\N
27T235|1|1|1|0|\N|\N|\N|\N
27T236|1|1|1|0|\N|\N|\N|\N
27T237|2|2|2|0|\N|\N|\N|\N
27T238|1|1|1|0|\N|\N|\N|\N
27T239|1|1|1|0|\N|\N|\N|\N
27T240|1|1|1|0|\N|\N|\N|\N
27T241|1|1|1|0|\N|\N|\N|\N
27T242|1|1|1|0|\N|\N|\N|\N
27T243|1|1|1|0|\N|\N|\N|\N
27T244|2|2|2|0|\N|\N|\N|\N
27T245|1|1|1|0|\N|\N|\N|\N
27T246|1|1|1|0|\N|\N|\N|\N
27T247|2|2|2|0|\N|\N|\N|\N
27T248|1|1|1|0|\N|\N|\N|\N
27T249|1|1|1|0|\N|\N|\N|\N
27T250|1|1|1|0|\N|\N|\N|\N
27T251|1|1|1|0|\N|\N|\N|\N
27T252|1|1|1|0|\N|\N|\N|\N
27T253|1|1|1|0|\N|\N|\N|\N
27T254|1|1|1|0|\N|\N|\N|\N
27T255|2|2|2|0|\N|\N|\N|\N
27T256|6|6|6|0|\N|\N|\N|\N
27T257|2|2|2|0|\N|\N|\N|\N
27T258|1|1|1|0|\N|\N|\N|\N
27T259|3|3|3|0|\N|\N|\N|\N
27T260|1|2|2|1|\N|\N|\N|\N
27T261|1|2|2|1|\N|\N|\N|\N
27T262|2|2|2|0|\N|\N|\N|\N
27T263|1|1|1|0|\N|\N|\N|\N
27T264|1|1|1|0|\N|\N|\N|\N
27T265|1|1|1|0|\N|\N|\N|\N
27T266|1|1|1|0|\N|\N|\N|\N
27T267|2|2|2|0|\N|\N|\N|\N
27T268|1|1|1|0|\N|\N|\N|\N
27T269|2|2|2|0|\N|\N|\N|\N
27T270|1|1|1|0|\N|\N|\N|\N
27T271|1|1|1|0|\N|\N|\N|\N
27T272|1|1|1|0|\N|\N|\N|\N
27T273|6|6|6|0|\N|\N|\N|\N
27T274|1|2|2|1|\N|\N|\N|\N
27T275|1|2|2|1|\N|\N|\N|\N
27T276|3|3|3|0|\N|\N|\N|\N
27T277|6|6|6|0|\N|\N|\N|\N
27T278|1|1|1|0|\N|\N|\N|\N
27T279|1|2|2|1|\N|\N|\N|\N
27T280|1|2|2|1|\N|\N|\N|\N
27T281|1|2|2|1|\N|\N|\N|\N
27T282|3|3|3|0|\N|\N|\N|\N
27T283|3|3|3|0|\N|\N|\N|\N
27T284|2|2|2|0|\N|\N|\N|\N
27T285|2|2|2|0|\N|\N|\N|\N
27T286|1|2|2|1|\N|\N|\N|\N
27T287|1|1|1|0|\N|\N|\N|\N
27T288|1|1|1|0|\N|\N|\N|\N
27T289|2|2|2|0|\N|\N|\N|\N
27T290|1|1|1|0|\N|\N|\N|\N
27T291|1|1|1|0|\N|\N|\N|\N
27T292|1|1|1|0|\N|\N|\N|\N
27T293|1|1|1|0|\N|\N|\N|\N
27T294|3|3|3|0|\N|\N|\N|\N
27T295|1|1|1|0|\N|\N|\N|\N
27T296|2|2|2|0|\N|\N|\N|\N
27T297|3|3|3|0|\N|\N|\N|\N
27T298|1|1|1|0|\N|\N|\N|\N
27T299|3|3|3|0|\N|\N|\N|\N
27T300|2|2|2|0|\N|\N|\N|\N
27T301|1|1|1|0|\N|\N|\N|\N
27T302|1|1|1|0|\N|\N|\N|\N
27T303|1|2|2|1|\N|\N|\N|\N
27T304|1|2|2|1|\N|\N|\N|\N
27T305|1|2|2|1|\N|\N|\N|\N
27T306|1|2|2|1|\N|\N|\N|\N
27T307|1|2|2|1|\N|\N|\N|\N
27T308|1|1|1|0|\N|\N|\N|\N
27T309|1|2|2|1|\N|\N|\N|\N
27T310|1|2|2|1|\N|\N|\N|\N
27T311|1|2|2|1|\N|\N|\N|\N
27T312|1|2|2|1|\N|\N|\N|\N
27T313|3|3|3|0|\N|\N|\N|\N
27T314|1|2|2|1|\N|\N|\N|\N
27T315|1|1|1|0|\N|\N|\N|\N
27T316|4|5|5|1|\N|\N|\N|\N
27T317|1|1|1|0|\N|\N|\N|\N
27T318|3|3|3|0|\N|\N|\N|\N
27T319|1|1|1|0|\N|\N|\N|\N
27T320|1|2|2|1|\N|\N|\N|\N
27T321|1|1|1|0|\N|\N|\N|\N
27T322|4|5|5|1|\N|\N|\N|\N
27T323|1|1|1|0|\N|\N|\N|\N
27T324|1|2|2|1|\N|\N|\N|\N
27T325|1|2|2|1|\N|\N|\N|\N
27T326|1|2|2|1|\N|\N|\N|\N
27T327|1|2|2|1|\N|\N|\N|\N
27T328|1|2|2|1|\N|\N|\N|\N
27T329|1|1|1|0|\N|\N|\N|\N
27T330|1|1|1|0|\N|\N|\N|\N
27T331|1|2|2|1|\N|\N|\N|\N
27T332|1|2|2|1|\N|\N|\N|\N
27T333|1|1|1|0|\N|\N|\N|\N
27T334|1|1|1|0|\N|\N|\N|\N
27T335|1|1|1|0|\N|\N|\N|\N
27T336|1|2|2|1|\N|\N|\N|\N
27T337|1|2|2|1|\N|\N|\N|\N
27T338|1|1|1|0|\N|\N|\N|\N
27T339|1|2|2|1|\N|\N|\N|\N
27T340|1|2|2|1|\N|\N|\N|\N
27T341|1|2|2|1|\N|\N|\N|\N
27T342|1|1|1|0|\N|\N|\N|\N
27T343|1|1|1|0|\N|\N|\N|\N
27T344|1|1|1|0|\N|\N|\N|\N
27T345|1|1|1|0|\N|\N|\N|\N
27T346|1|2|2|1|\N|\N|\N|\N
27T347|1|1|1|0|\N|\N|\N|\N
27T348|1|2|2|1|\N|\N|\N|\N
27T349|1|2|2|1|\N|\N|\N|\N
27T350|1|2|2|1|\N|\N|\N|\N
27T351|1|1|1|0|\N|\N|\N|\N
27T352|1|1|1|0|\N|\N|\N|\N
27T353|1|2|2|1|\N|\N|\N|\N
27T354|1|2|2|1|\N|\N|\N|\N
27T355|2|2|2|0|\N|\N|\N|\N
27T356|1|2|2|1|\N|\N|\N|\N
27T357|1|1|1|0|\N|\N|\N|\N
27T358|4|5|5|1|\N|\N|\N|\N
27T359|4|5|5|1|\N|\N|\N|\N
27T360|1|1|1|0|\N|\N|\N|\N
27T361|1|2|2|1|\N|\N|\N|\N
27T362|1|2|2|1|\N|\N|\N|\N
